factor(Management_Group)201701_HI_ME01 factor(Management_Group)201701_MI_MD01 factor(Management_Group)201701_MI_ME01 factor(Management_Group)201801_FES_MD01 factor(Management_Group)201801_FES_ME01 factor(Management_Group)201802_FES_MD01 factor(Management_Group)201802_FES_ME01 heterosis perANS perHHS perARS perSHS perDSS perBMS perBRS perBNS perSGS perBVS perCHS perCAS perGVS perLMS perMAS perSAS perSMS perTAS perBVSo perCHSo perLMSo perHH perAN perSM perCH perM2 perM3 perRS perBV perBR perXB perRO
-0.6155042 -0.718834 -0.4170062 -2.108613 -2.561994 -1.689052 -1.724741 -0.4825886 3.504129 2.03838 3.42305 3.870136 2.8815 1.32432 2.537852 1.621674 1.344993 3.599343 2.361601 3.380879 3.018259 2.400228 0.1539155 2.821059 2.946489 2.955754 613.8692 -13.55612 -597.6739 4.105434 5.093761 1.48162 3.557292 4.265322 3.78131 -3.888879 1166.377 6.001452 6.930224 -12.14622
-0.08314886 0.2085453 0.1085408 -1.473511 -2.133444 -1.329588 -0.9141251 0.3404189 3.393788 1.989909 3.648355 4.041485 1.737704 0.5784543 0.9908725 1.700855 0.4483166 2.847058 2.457391 2.2673 2.864457 2.695262 2.165409 1.533781 2.25979 3.597431 462.1085 -165.4864 -290.5898 1.892329 -0.8461824 1.651881 1.664223 3.5774 -0.4358556 -32.97221 -1628.282 11.25559 2.197331 -6.270957
-0.8067695 -0.331537 -0.4056745 -1.793846 -3.38073 -2.75041 -2.205669 0.3218108 3.012716 2.1245 2.913868 3.477639 3.531243 1.846321 1.624535 1.617108 0.2302421 2.04209 2.712004 1.372237 3.134867 1.634194 0.599021 2.289633 2.905088 4.828616 369.3143 -21.88881 -323.2383 2.978448 2.139269 2.623602 3.21094 13.42866 1.856286 24.89747 -1375.451 10.15577 7.744919 -6.911079
-0.1166587 -0.245395 0.5298045 -2.059168 -2.085368 -1.558148 -1.437872 0.6322187 2.750827 1.399399 2.572228 4.771889 1.305824 0.7674366 1.178153 0.7632864 2.44967 -0.09625656 2.574869 2.055851 1.901427 2.143743 1.944167 1.567824 2.56859 3.150103 316.1536 -21.81412 -81.65573 0.377779 2.08212 -0.3189485 0.907156 7.375963 -2.804766 26.02495 -1877.615 3.525692 2.958955 -3.715189
-0.7011088 -0.834523 -0.8053479 -2.639388 -2.900789 -2.307399 -1.881739 0.5197385 3.441635 1.484339 3.215138 3.945791 3.160095 0.1541619 1.564761 2.293852 1.578402 2.65748 3.116683 1.759769 3.53745 2.041907 0.3567214 1.812134 3.068257 2.552446 227.2169 30.46478 -319.3366 3.57275 1.209577 2.064375 0.6408265 6.753939 -0.7344358 -18.14388 1131.812 7.930632 4.947767 -14.5095
-0.2594348 -0.2399764 -0.4844541 -1.704275 -2.029675 -1.358643 -1.39909 -0.3527494 4.247184 3.453204 4.296922 4.388936 1.406554 2.238018 3.088042 2.721497 3.474129 2.207185 4.128346 2.800429 2.90068 3.202516 2.188904 4.784024 3.885448 5.616139 246.5242 -105.5067 -361.5374 3.548587 4.426414 4.694378 2.477399 10.3737 11.05464 -8.950114 2531.852 -0.1142426 5.756163 -7.952429
-0.1971647 -0.3832985 0.08563207 -1.948928 -2.561939 -1.621579 -1.423854 0.1614634 4.66891 2.301013 4.64699 5.072324 3.98478 1.478187 2.705873 3.032569 2.122009 3.495295 3.403595 2.308715 3.090807 2.68023 2.249964 2.96982 3.539813 5.461314 128.7604 -52.65949 -430.7397 3.671734 2.696421 1.596876 2.339814 -5.136284 0.3881011 -13.20618 4393.159 -2.062107 6.392494 -6.664921
-0.9184468 -0.7547896 -0.8767374 -1.747844 -2.521736 -1.747473 -1.856684 0.473173 3.921482 2.8406 3.726345 3.989266 2.256224 2.150058 4.346313 2.566401 3.13589 4.30322 3.222133 2.446331 2.72146 3.117586 0.8759194 3.108954 4.196444 4.311302 65.40052 -25.48322 -162.0663 1.802972 2.998016 0.6734994 2.917365 5.518656 2.600599 -8.210118 1728.152 -6.515151 5.974905 2.14518
-0.768064 -0.9792042 -0.8005631 -2.642223 -2.840544 -2.527619 -1.576243 0.1367249 4.638639 2.787679 4.510624 4.645752 3.079021 1.233794 4.135979 3.318534 1.61127 5.355987 3.654961 3.707886 4.13908 3.228176 1.973383 4.0662 3.315371 5.865039 -85.25282 -169.6921 -84.86429 4.259928 3.303837 2.031402 2.963969 -1.64827 0.9371513 44.56328 3330.245 -3.932064 6.738637 12.81192
0.2578145 -0.09534678 0.3696097 -1.443876 -2.43285 -0.9433999 -1.076041 -0.0857925 3.40791 2.877763 4.31565 4.160106 1.394338 1.14692 1.874043 3.094255 3.724125 2.612172 3.182927 2.863846 2.430968 2.677853 0.5568917 4.629124 3.215827 4.010853 -94.61572 -189.2047 -17.02181 1.432533 4.403684 1.070655 3.324124 0.01113537 4.637637 65.25119 2468.564 14.06813 5.384427 3.799637
-0.6256975 -0.277828 -0.2945741 -1.407147 -1.805754 -1.015365 -0.7372082 -0.103673 4.027286 2.638137 3.889789 4.621489 3.000629 0.7076627 1.982938 3.52928 2.985277 3.649582 3.411404 3.411766 2.744545 3.421552 0.8733436 1.76655 3.823153 2.689227 -45.42189 -208.2388 106.5755 4.043929 4.616025 0.3031543 3.857189 3.102191 -3.537336 4.643839 1384.493 6.449008 6.936244 -20.25725
0.2759923 0.3426399 -0.2649765 -1.66954 -1.924724 -1.432869 -0.987727 0.4221869 4.30691 3.729669 3.767072 3.497386 3.414629 1.684254 3.421509 2.937339 0.8626623 5.008954 3.701134 1.786255 3.091028 4.282629 1.861992 3.686382 4.003193 4.011017 -423.003 -31.52965 146.3318 3.704899 2.89867 0.5427055 1.56627 1.6883 1.104879 -44.68373 2583.505 -3.728288 8.552762 -7.975112
-0.4499585 -0.6067801 -0.4214174 -1.343189 -2.543126 -1.576961 -1.466305 0.5412207 4.019774 3.111703 5.08318 4.324842 0.5937662 2.403882 3.549153 2.410374 1.90805 4.195981 3.730942 3.438715 3.389589 3.586368 1.133032 4.8799 3.981782 5.213375 -404.4621 -47.98082 378.6633 5.630381 3.890242 3.139325 4.135786 -3.869628 7.620815 30.10861 -1.613471 10.0747 3.845066 -5.222722
-0.8873175 -0.3724629 -0.3176068 -1.783684 -3.029452 -1.822666 -2.088832 0.1271748 4.716282 3.206514 5.141125 4.752948 1.69619 1.487958 1.825424 3.41762 1.825816 2.272831 4.012125 2.283973 3.17781 4.454768 2.792655 4.499244 4.338736 4.521479 173.0112 -114.5472 138.9622 2.704587 2.262482 1.766195 4.340917 1.116998 3.154066 18.05712 -2626.001 3.812996 5.05128 13.98263
-0.62053 -0.4628342 -1.186333 -2.458404 -2.694842 -2.226646 -2.04087 0.1625934 4.426586 4.096304 4.197928 4.154967 6.091007 1.507861 4.673896 3.541759 3.137484 3.276353 3.655924 4.015035 3.703929 3.711428 2.013207 4.486482 2.933857 6.042481 79.15867 -1.748327 -10.99866 3.074442 1.974695 2.811591 1.82698 0.6661319 2.922857 2.201311 -1100.921 8.165981 4.90503 10.4371
-1.461424 -0.9419143 -0.7510894 -2.796397 -3.15554 -2.298367 -2.445071 -0.1950535 3.867479 3.666496 3.707747 5.459177 3.754715 1.664523 1.716547 2.532669 1.71242 2.959423 2.739901 4.403205 3.697406 3.567904 1.452882 3.183169 3.885661 4.724579 235.2676 -101.8293 -85.41913 4.433981 3.72483 5.414307 4.04682 12.17765 6.794753 2.395313 -488.222 19.09122 4.317562 -10.64327
0.05413622 -0.01559934 -0.1480139 -1.188992 -2.399287 -1.333519 -1.146218 -0.5065348 3.123398 2.146501 3.686721 4.104851 1.035563 1.171288 1.995031 2.039586 1.514394 2.178786 2.350245 1.845358 3.659419 1.803311 1.419488 2.135878 2.150223 2.781401 -63.50134 -48.13 -36.41376 1.886334 0.1129909 1.870995 2.257735 12.29882 1.664707 12.46472 1672.067 19.50413 8.166199 0.2429886
-0.1871507 0.07284921 -0.3977109 -1.562033 -2.718063 -1.071665 -1.233066 0.2358178 2.652979 1.24253 2.107192 3.545965 -0.5707259 -1.774344 1.970032 1.852152 1.378795 1.950622 2.143049 1.537451 1.56036 1.523188 0.3432741 1.802327 1.813615 2.546846 67.68021 -11.43463 -165.7686 2.166977 2.288216 1.815071 1.218302 0.02849038 0.1701956 -47.06409 751.053 1.056857 4.70039 19.64208
-0.3514029 -0.5022372 -0.4328331 -1.544662 -2.453638 -1.709068 -1.557402 0.4745177 2.209304 0.4805404 1.92546 3.114553 -2.204703 0.3982827 0.199747 0.05715838 -0.01523539 0.2538169 1.60162 2.592577 2.134288 1.666154 -0.2836834 2.352927 0.6065144 2.980271 288.409 -26.1747 -321.8719 2.306909 0.249957 1.074889 0.8589942 6.392147 -0.1878912 57.88802 1609.263 5.296331 5.347044 2.848238
-0.3660864 -0.1943945 -0.2944149 -1.84654 -2.491198 -2.107608 -0.8187119 0.3981755 2.158777 0.08687565 2.268178 1.725215 0.1365978 0.5613255 0.7443699 1.241831 -0.5461968 2.7789 1.689656 0.9997038 0.9940106 1.32495 -0.1463172 0.1164481 0.3744316 1.449677 252.2532 -50.03183 -126.3775 0.03771391 0.174658 2.077482 2.954023 -0.4805439 0.6815009 19.31797 -479.0574 -5.274687 1.13241 -13.62146
-0.05467069 -0.6541972 -0.2260696 -2.226696 -2.886453 -2.071161 -2.071334 0.151934 1.776562 0.9403423 2.765815 3.365373 -0.4450203 -0.4077708 1.182296 1.640071 0.6239609 1.565303 1.77014 0.8399528 1.217872 1.74912 0.7505303 3.062114 1.721064 3.186601 421.4264 -80.10876 -65.42611 1.700733 4.195694 2.710172 2.715195 3.664089 6.338516 -95.97258 -3657.264 2.790214 4.607769 -2.213693
0.08210845 0.1237404 -0.5847206 -1.919081 -2.582349 -1.847268 -1.644341 -0.2531581 2.99729 1.504166 2.961759 3.182068 2.778773 0.5632818 1.861126 1.469325 2.946403 0.318305 1.570911 1.197918 2.203632 1.994944 1.641574 1.778716 2.014814 2.18211 390.6546 -130.9659 77.37364 1.033828 1.137878 2.10635 1.2671 -4.958851 -0.7537725 -21.04706 -4307.905 6.384409 6.026617 -21.46864
-0.2731269 -0.7244014 -0.04467894 -2.591757 -2.672185 -1.397638 -1.716762 -0.2879226 2.893792 1.771344 2.667491 3.676321 2.169542 1.168912 3.708146 1.657845 2.517158 2.910544 1.745382 2.950083 2.149611 2.649326 1.043008 4.056929 2.815263 4.396004 -293.8731 -92.31196 461.1125 1.178616 2.564832 0.9807387 2.065762 11.13109 4.247773 40.51271 -1235.164 -3.963262 4.214328 -22.12992
-0.3136466 -0.8444838 -0.1527533 -2.38144 -2.949011 -1.991537 -1.774388 0.2757432 2.683455 0.9319413 2.522458 2.827369 -0.3448589 -0.9918515 -0.7333459 0.8326659 2.090651 3.598843 1.374614 0.7680509 1.923765 1.243183 -0.02786498 0.4694083 2.272456 3.410451 -130.1131 17.68702 509.8224 2.048292 1.739095 -0.275833 3.414908 1.784006 1.209088 -2.779879 -5012.986 8.878828 6.740529 4.26534
-0.3760738 -0.683594 -0.3161285 -2.203732 -3.099961 -2.163537 -2.054008 0.650178 1.748749 1.048336 1.851074 2.760967 -2.083655 -0.1859885 0.8948099 0.2619246 1.654912 1.758056 1.128487 1.029121 1.514736 0.5602244 -0.8378615 1.107642 1.885306 1.306289 310.9563 -36.58196 51.02722 0.2424766 3.060386 -0.304524 -1.153676 0.6836082 4.87383 29.58191 -3551.573 2.189861 3.656135 -5.185307
-0.1755971 -0.4747392 -0.2155667 -1.39146 -1.717622 -1.69598 -1.43435 -0.5208169 2.912753 1.688274 1.784565 3.231757 3.008147 0.1577836 3.04265 1.301693 0.01989522 1.595028 1.697718 2.569624 1.868029 1.254954 1.13311 1.506761 2.153555 2.98262 -204.5962 -75.14973 286.8602 3.307395 -1.121825 1.012574 2.329337 4.482892 -0.2280521 -10.85342 -43.68191 6.730319 5.791795 -1.4739
-0.4074815 -0.7925203 0.1365722 -1.717094 -1.926698 -2.123443 -1.458432 0.1084566 3.595976 1.711334 3.092098 3.437055 0.4503144 0.36083 1.829634 1.031003 0.8625222 1.795612 2.77769 1.964616 1.811064 1.916496 0.8364917 1.077597 2.95756 4.397876 -408.0002 -241.0311 656.3678 2.243062 0.1500374 0.9096483 1.393114 -4.410847 5.353127 -55.10552 -1725.483 -7.400562 5.047215 3.233654
-0.6816767 -0.6838782 -0.5550579 -1.972392 -3.198393 -1.88091 -1.714535 0.4475637 3.824429 2.091989 3.312748 3.873263 2.936391 0.8400106 2.898267 1.751981 0.7170786 1.406389 2.912891 1.686851 2.040352 2.801693 1.177874 3.586736 2.457031 5.181634 -182.3533 47.58984 723.0461 0.4761502 0.6630481 1.253457 1.148556 1.195732 0.1829886 37.25499 -7335.709 8.85949 6.956465 -2.753572
-0.7943379 -0.410302 -0.4464711 -2.292146 -2.68821 -2.074357 -1.924601 0.6381654 2.505806 1.670646 3.178075 2.856441 0.3063057 1.343399 -0.6973671 1.704437 0.3837651 0.9395689 1.904159 1.131738 2.41181 1.656005 1.261043 2.275103 2.650498 2.878357 -610.4136 6.820022 1199.789 1.113143 3.742221 2.012084 1.740149 3.233982 6.464185 -31.73253 -8600.203 5.0656 6.864784 -40.76451
-0.5093406 -0.3345661 -0.3409811 -2.498722 -2.768855 -1.62785 -1.538735 0.1987234 3.620661 1.839089 3.438336 4.106475 5.257685 0.9724631 2.456877 2.268915 3.168221 1.097733 3.486426 2.613821 2.532601 2.31038 0.899991 0.8204612 2.953903 4.229996 -1432.79 -70.06535 1710.65 1.603102 0.8645625 1.754868 0.4698507 3.457891 3.528667 -26.14905 -5030.065 -5.298788 5.442616 -12.18905
-0.07054253 0.09497611 -0.165484 -1.47416 -2.573886 -1.167981 -1.018084 0.4950643 3.088453 1.906822 2.925357 3.864747 2.424504 0.4067198 1.411065 1.755787 0.3632539 3.146403 2.305016 1.696725 2.782738 1.878751 -0.4861569 2.689317 2.321073 5.261978 -1561.825 -59.5674 2102.639 1.385786 0.5130475 1.296006 -0.1333522 -0.2007896 -1.536525 -2.611785 -7937.614 -2.748138 3.822659 -19.01257
-0.02091129 0.05357955 -0.2511703 -1.59724 -2.359363 -1.055983 -1.471677 0.5794499 4.01244 2.559972 3.395092 4.903885 -1.107271 0.6111835 2.499126 2.000574 1.158923 3.817336 2.216333 2.486281 3.273012 2.874789 1.058901 2.921171 3.027027 4.179604 -1836.389 -20.09765 1821.86 1.729543 0.4543884 0.5707005 3.3658 3.256331 -4.351837 21.49769 43.57245 27.4587 4.268821 3.33603
-0.6269519 -0.7539798 -0.5991908 -2.143439 -2.464491 -2.004638 -1.828691 0.1123769 4.280483 2.826933 4.022968 5.048961 3.429564 2.870662 3.321221 1.738656 3.055224 4.032227 3.759101 3.615949 2.938027 3.510201 2.346502 2.963586 4.364209 5.059129 -1893.032 -136.0979 1786.374 2.492998 1.767699 1.48323 2.013728 4.417301 -0.4594576 17.19295 387.22 19.19673 5.698725 7.497143
-0.8548859 -0.3855119 -0.2382005 -1.22374 -2.251221 -1.673719 -1.201544 0.1827695 4.623319 3.29503 4.450242 5.174802 1.595112 1.721157 0.05957591 3.170662 1.749025 4.330535 3.637426 4.401178 4.197036 3.497191 2.880224 1.810666 3.961069 6.286515 -2042.544 -23.66032 2101.923 3.623643 3.86174 1.021829 3.271394 4.725806 5.995479 0.4846308 -2514.12 7.229128 6.716068 -20.85051
-0.8281562 -0.2023375 -0.6308145 -2.032353 -2.545187 -1.569782 -1.431489 0.2830792 4.928752 4.61994 5.292489 6.048702 2.520287 2.662185 3.792624 3.318333 2.404459 0.7611337 4.326345 5.262715 4.805555 4.671262 2.620931 4.354596 4.338323 6.961252 -2015.435 -83.18188 1900.091 3.682447 3.077953 2.522473 3.797979 7.817907 2.704148 72.10205 -723.5878 10.11922 7.113342 1.385377
-0.1225449 -0.156479 -0.2022684 -1.701277 -2.882042 -1.751781 -1.558206 -0.1028415 4.607354 3.417145 4.884478 5.462284 1.275299 2.094942 3.395059 4.106323 3.113951 5.217303 3.665074 4.620564 4.148612 4.216557 2.996087 4.773259 2.931757 5.604854 -2289.168 32.53042 2061.873 3.356095 4.230603 3.774749 4.491196 1.488366 0.7440249 94.44884 720.3545 3.500161 7.720776 3.211885
0.1492423 0.08630591 -0.05645845 -1.598576 -1.714294 -1.702028 -1.376169 -0.0342359 3.878207 2.197859 4.245111 4.994067 0.8387838 1.58867 1.31117 3.251856 2.752864 4.339964 2.916331 3.756089 3.014438 3.331063 2.380113 2.460065 2.534801 4.343464 -2442.075 51.67536 2305.061 4.45894 3.82861 3.37529 3.009283 8.318652 9.672734 -26.25805 -1205.376 6.039842 5.451374 -15.25855
-0.007429693 -0.4282957 0.1789521 -1.725691 -2.752639 -1.223949 -1.386831 0.5967735 3.609064 2.419634 4.062573 3.81416 1.65965 0.8644026 4.092542 2.508923 0.3350643 1.768498 3.180349 2.958845 3.726226 2.151995 0.9668756 3.526476 3.279478 2.844699 -2088.234 -70.57116 2055.951 1.48278 3.555605 2.098585 3.629809 1.64655 4.2365 23.21675 -978.7391 5.208181 4.568652 -15.90115
-0.2063258 -0.5201426 -0.3591118 -2.099072 -2.767438 -2.211563 -1.602124 0.08323922 4.424143 3.470442 3.931957 5.541269 3.231484 1.270588 2.793105 3.726851 2.425414 4.388963 4.647402 4.634447 3.742092 3.512239 3.417422 4.162527 4.343614 5.301554 -1926.983 -136.5226 2079.75 2.628534 3.416794 2.709873 1.5433 12.12277 5.854366 -6.673849 -2631.19 0.5548181 5.25375 0.7231703
-0.05945632 0.1450182 -0.3577588 -1.751789 -2.74986 -1.188016 -1.526501 0.6475591 4.050339 2.787112 3.886836 4.373917 0.1380473 2.593288 3.225762 2.653704 2.157079 3.38235 3.73052 3.841486 3.441008 3.287108 0.501073 3.959262 3.879238 4.731846 -2083.693 -156.189 1983.09 4.230097 5.438349 3.255839 4.51081 8.808562 6.158248 -15.30874 1543.459 15.91204 7.305108 -5.523817
-0.4653278 -0.7584868 -0.4150162 -1.829362 -2.715069 -1.070923 -1.199128 -0.001726604 4.579126 3.407173 4.798644 5.176461 2.521129 1.580445 3.344764 3.44889 2.018906 2.496231 4.035505 4.765162 3.2206 3.934561 2.042432 4.211497 4.105796 4.396164 -1989.291 -61.02184 2109.063 2.973628 4.198092 4.580103 3.075493 -5.524734 0.8873091 -17.32341 -2641.34 -3.814322 6.116575 -12.25431
-0.3933706 -0.3940014 -0.6428557 -1.413529 -2.654939 -1.901453 -2.174276 0.4609895 4.38789 3.170676 4.369995 5.799251 3.609445 3.292191 2.342203 3.32681 2.843746 3.824628 3.70655 2.963326 4.459373 4.322147 3.275705 4.176882 4.113298 5.865505 -3007.21 71.35911 2740.86 3.821763 3.375775 2.22422 3.525034 2.910228 4.021833 39.80463 -471.3694 -1.307825 4.035958 5.175605
-0.3381519 -0.8992071 -0.1874996 -1.8228 -2.099869 -1.894274 -1.616956 0.5814395 5.484344 4.041739 5.321481 6.019257 5.220001 2.004774 4.730236 4.397414 3.963674 5.158161 5.21878 3.489122 4.339157 4.922808 3.792783 3.314256 4.717648 6.724763 -3000.56 -128.8519 2766.076 2.700049 1.245107 2.669469 2.815592 0.6358882 -4.640856 25.33407 189.7215 14.14491 5.176117 20.32314
-0.8717922 -0.9421471 -0.4169935 -1.364478 -1.56149 -1.792444 -1.971121 -0.08511274 6.686763 4.822515 6.611523 6.706773 4.913002 4.171931 4.925381 5.070921 5.061821 5.598604 5.341328 5.434292 6.878244 5.973309 4.25045 6.890063 6.417522 7.376662 -3207.801 -15.13385 3142.781 4.772285 6.279366 5.773359 6.05431 6.91369 2.643843 1.369136 -1487.474 12.14095 5.440918 -12.02621
-0.5651804 -0.529726 -0.8373882 -1.596435 -2.42686 -1.74908 -1.855512 -0.1121874 6.365728 5.436094 6.650578 6.201247 2.490946 3.344228 3.120332 5.191051 5.607518 7.217262 5.944672 6.773697 5.879453 5.455292 5.015597 4.880309 5.687883 7.803093 -3202.055 -3.617578 3207.269 4.985211 5.284972 4.751381 4.905756 11.38751 1.793703 12.83327 -2295.918 -4.057186 6.645252 -7.778019
-0.6187757 -0.8399178 -0.569833 -2.231498 -3.200609 -1.437973 -1.859858 -0.08520546 6.289338 4.709243 6.376973 5.430361 3.857395 3.143266 4.16315 4.724784 4.527454 5.740123 5.421151 5.862672 4.555231 5.175714 4.033867 5.647563 4.632152 7.67344 -3354.863 86.45038 3342.321 5.063446 4.380298 4.6489 4.293512 7.345296 7.977544 58.43617 -2950.08 12.72282 5.404972 -14.99766
0.1908721 0.07589219 -0.179435 -1.531302 -2.282444 -1.222808 -1.132939 0.007156383 5.038836 4.102102 5.017603 5.259016 5.212522 2.860303 2.672154 2.869144 2.945929 4.430791 4.316574 4.984282 4.454177 4.34273 3.656258 3.500428 4.451367 5.160003 -3460.834 -9.154788 3122.019 4.133911 6.503437 5.494902 4.451403 5.112811 -1.583243 16.06142 -26.60966 4.359056 7.246816 11.6511
-0.4469681 -0.7601003 -1.032407 -1.996645 -2.373458 -1.878009 -1.650186 0.2434811 5.296771 3.662826 4.261072 5.316768 4.091074 2.302634 3.908908 3.630586 2.67946 2.485678 4.597947 3.29005 4.649734 4.080863 4.023263 4.090736 4.223397 5.401557 -3619.872 -189.6112 3561.425 3.258112 4.027317 2.253307 2.793021 4.434604 -6.436183 21.8174 -2040.769 13.29056 5.007612 -0.9249138
-0.05994113 0.009635702 0.07922813 -1.822751 -2.850035 -0.9359984 -0.6786772 -0.04277652 4.686812 4.240673 5.143464 5.551241 3.999345 3.215327 2.365561 3.810439 5.590339 3.805147 3.968102 5.458183 3.65606 3.682032 3.696076 4.210625 3.865748 5.781411 -3035.316 -113.8056 3522.903 4.742448 4.114387 4.259503 6.088767 6.072713 8.07401 -17.83927 -7820.125 3.604219 4.745748 -7.325419
-0.4510024 -0.268887 -0.3346955 -1.960027 -2.256578 -1.670853 -1.380041 0.091083 6.834286 4.064037 5.375367 6.15615 5.315502 3.341392 5.378973 4.122415 6.176664 4.626434 5.653718 5.124801 5.006743 5.011338 4.282507 1.378226 5.881067 6.472995 -2721.132 -106.3494 2930.593 5.305406 4.773782 4.384985 3.914935 14.91657 4.257805 -3.231465 -4081.434 12.53244 6.494997 12.5528
-0.269431 -0.1793611 -0.1452296 -2.261913 -2.265865 -1.418795 -1.095179 0.2375186 6.111522 4.894631 5.061802 5.440575 4.416645 3.475841 5.211283 3.47846 3.511967 4.336399 4.692759 5.822425 4.642619 4.89175 2.923636 4.842923 5.227353 5.065859 -2997.648 47.61628 3117.124 3.945481 3.467267 2.969893 3.923161 -5.59564 2.313141 54.33344 -3554.418 -0.9161312 6.770349 4.811371
0.03523621 -0.02594598 0.158544 -1.634838 -2.439324 -1.166115 -1.386069 0.3859787 5.810904 5.370531 6.177363 5.591719 7.778537 3.182876 3.329807 4.169564 4.333276 4.247184 5.972776 5.641376 4.748278 5.244572 3.851356 6.629409 5.468362 7.447571 -3116.779 -47.79272 3222.632 3.29745 2.820196 5.48546 3.603756 0.3017525 -5.744308 34.44053 -3693.877 12.7472 7.336025 4.230395
-0.2299456 -0.7051243 -0.2972729 -2.088696 -2.387304 -2.297644 -1.553968 0.3000284 6.031402 4.73455 5.857526 5.940071 3.387629 5.646527 4.590755 4.654543 4.57674 6.48373 6.01755 6.222771 5.343872 5.349736 4.494363 6.093866 5.92111 6.697816 -3451.896 -116.4979 3404.446 5.677507 8.018549 4.820344 4.711801 4.52141 5.137835 -14.61374 -2347.119 0.3046346 9.937917 -12.05824
-0.333998 -0.1204961 -0.6022738 -2.363007 -2.741686 -2.06899 -2.034761 0.3501786 5.094013 3.911102 5.566096 6.222172 3.46829 4.183685 3.605311 4.391381 4.365222 4.569452 4.947865 6.468846 4.55138 4.79235 3.13286 5.025945 4.213604 4.461548 -3459.276 -24.35062 3300.746 4.305674 3.365636 4.300819 3.82005 4.534636 1.675135 98.0514 -818.4419 -0.9625975 6.358345 -23.90836
-0.4415573 -0.5148631 -0.9517912 -2.236047 -2.302642 -1.762701 -1.697847 0.3126673 5.452009 4.04891 4.676186 7.295521 6.956469 4.349171 3.264422 3.036358 3.635606 4.324895 4.96511 2.834217 4.926338 4.296373 2.43793 1.091371 4.737525 4.190831 -3326.193 50.77767 3054.718 2.65211 2.817828 3.308221 3.300983 4.461259 -1.936256 23.40883 -980.7396 7.191643 6.607493 -17.41492
-0.5416037 -0.2781413 -0.2178354 -1.886344 -2.627747 -1.314676 -1.878028 0.1297047 5.886818 4.280224 6.671587 6.73426 5.105497 3.939093 5.204577 4.433408 1.174587 2.81462 4.992073 4.857981 5.690122 4.523245 3.315271 4.31199 5.197654 7.641687 -3004.656 -98.33766 3393.769 4.517361 2.006375 2.629506 4.97025 9.338611 -2.753909 -27.53515 -7185.214 16.37582 5.85151 -4.923703
0.01585538 -0.01907988 -0.01153014 -1.814869 -2.046081 -1.646352 -0.8509199 0.3271627 5.627469 4.885603 5.792379 6.229067 5.113446 1.513755 3.09287 5.137063 4.026961 3.878123 4.846266 5.091529 5.097413 4.737439 4.318965 4.07432 3.969398 5.643729 -3383.877 -138.851 3862.964 4.338897 5.42271 3.920877 3.942767 10.8665 4.489762 68.96148 -7835.027 6.011973 10.29223 20.48888
-0.2684577 0.2850727 -0.2060381 -1.741717 -2.871902 -2.295407 -1.697645 0.3871933 6.125058 4.66895 5.275579 5.468227 3.96623 2.41702 4.162465 4.044063 5.13113 2.958139 5.810885 5.469529 5.173641 4.776211 3.347991 4.670163 5.119256 5.420386 -3859.539 -99.3812 4450.754 3.750997 3.926101 3.479446 2.615353 4.759887 3.682393 78.87599 -9802.716 7.237265 6.741234 16.44576
-0.6466909 -0.7526107 -0.3865316 -2.41512 -3.03014 -2.559682 -1.984049 0.2714514 5.351373 4.598732 6.086436 6.414626 2.363098 3.850071 3.556054 3.495633 4.717265 4.245278 5.938705 4.763137 5.676284 4.919749 4.289654 6.269982 4.627188 7.303325 -3835.726 -1.579891 4205.771 3.523123 3.546259 3.873657 3.261569 10.27527 2.465839 3.393605 -7735.731 9.13085 8.604799 -12.66588
-0.7700374 -0.05429859 0.03315929 -2.324465 -2.978618 -2.478186 -2.354007 0.04672769 5.44101 4.258757 5.740356 5.455185 4.337516 2.597129 0.6568921 4.266686 2.539483 5.85035 3.988186 4.704365 4.794553 3.804819 2.970746 5.297433 3.53251 5.175685 -3425.152 100.3794 4050.172 3.109477 4.742896 3.91808 4.156666 5.85396 5.571058 52.38121 -11599.72 13.36633 12.51609 -4.282134
-0.3873333 -0.2560978 -0.6233932 -2.320908 -3.549923 -2.161162 -2.085188 -0.143451 5.079228 3.442906 4.986105 5.762072 3.655122 3.063102 2.946426 3.438592 2.640402 5.880169 4.999919 4.108909 3.796023 4.505219 2.561871 2.717363 3.830867 6.14839 -3647.255 37.18115 4138.89 3.575935 5.891732 3.905676 3.108947 10.25324 -1.081732 54.40123 -10571.92 4.083499 8.424321 22.53418
-0.8209282 -0.5926166 -0.5276913 -1.299237 -2.414037 -1.573829 -1.888586 0.3842201 5.02236 3.725059 5.247711 5.02099 3.284586 3.20046 4.199531 4.176175 2.794321 2.279489 4.406093 4.187705 4.630695 4.603651 1.968574 6.014679 4.56208 6.934719 -3428.504 -178.3244 4102.335 3.169234 4.669104 4.270124 4.886856 2.790192 2.328612 -35.10666 -10239.6 24.65273 6.061405 -1.682557
-0.2542252 0.1328194 -0.0838895 -2.144186 -2.652674 -1.547719 -1.730889 -0.3478231 5.767746 5.255953 6.16879 5.976851 4.981792 3.438914 5.411518 3.608696 3.211286 4.588711 4.484537 4.927267 4.310033 4.933708 3.013312 5.635186 5.313634 8.060478 -3882.005 -39.22819 4149.016 5.344177 3.626911 4.597905 3.543898 5.082086 7.807223 41.57631 -6872.518 6.72288 3.935103 -2.320249
