factor(Management_Group)201701_HI_ME01 factor(Management_Group)201701_MI_MD01 factor(Management_Group)201701_MI_ME01 factor(Management_Group)201801_FEH_HGD1 factor(Management_Group)201801_FEH_HGD2 factor(Management_Group)201801_FES_MD01 factor(Management_Group)201801_FES_ME01 factor(Management_Group)201802_FEH_HGD1 factor(Management_Group)201802_FEH_HGD2 factor(Management_Group)201802_FES_MD01 factor(Management_Group)201802_FES_ME01 factor(Management_Group)201901_FEH_HGD1 factor(Management_Group)201901_FEH_HGD2 factor(Management_Group)201902_FEH_HGD1 factor(Management_Group)201902_FEH_HGD2 heterosis perANS perHHS perARS perSHS perDSS perBMS perBRS perBNS perSGS perBVS perCHS perCAS perGVS perLMS perMAS perSAS perSMS perTAS perBVSo perCHSo perLMSo perHH perAN perSM perCH perM2 perM3 perRS perBV perBR perXB perRO
-0.1426578 0.1065107 0.3517001 1.34004 2.719984 0.03929263 -0.3589461 -0.2969277 -0.7297565 0.7302202 -0.4217329 -1.469576 -2.40613 -0.1364886 0.0514673 0.4742554 -9.414275 -10.91414 -9.501041 -9.622992 -10.58548 -10.39 -11.40282 -9.988034 -10.44181 -8.726946 -9.177901 -11.93644 -9.857717 -10.68403 -10.22235 -9.496392 -9.69739 -10.62466 -399.4329 -19.19174 -28.61561 -11.24635 -9.996881 -9.212903 -11.81832 -9.660679 -13.7135 5.599086 5711.449 -7.514249 -10.19128 -23.48755
0.4133165 0.3006845 -0.03984059 1.142142 2.48842 -0.2360238 -0.2369862 -0.4925562 -1.167641 0.7542368 -0.1124992 -1.732412 -2.80106 -0.5740997 -0.01470325 0.7627196 -8.546751 -10.05855 -8.98441 -9.536719 -10.17473 -10.16316 -11.28074 -9.620634 -10.28099 -11.12547 -8.755076 -11.83028 -9.766758 -10.08174 -9.585379 -8.670559 -9.473096 -11.00281 -562.1827 -21.48695 -31.66871 -11.04014 -11.13422 -9.18688 -11.8584 -11.02903 -10.79119 1.366498 7533.455 -11.13023 -10.85767 -9.324813
0.09686516 0.09866242 0.0830818 0.7752129 2.094551 0.02218993 -0.5221918 -1.038536 -0.688342 0.3662179 0.2067723 -2.465064 -2.848913 -0.9662837 -0.7794629 0.5352824 -8.003667 -9.695241 -8.303927 -9.194283 -9.898323 -9.394226 -11.78889 -9.489652 -10.50032 -7.936893 -8.855426 -10.83901 -8.814547 -9.675591 -9.85626 -8.401167 -9.450486 -10.05605 -344.6013 -28.19925 -86.92538 -10.17851 -10.98184 -8.466305 -10.64512 -7.710092 -11.08038 4.47883 5440.07 -5.975054 -11.08012 -3.292623
0.01550622 -0.1988233 0.08058158 1.125205 2.268633 0.1945734 -0.01083727 -1.365862 -1.107351 0.267488 0.206929 -2.67295 -2.627237 -0.5486146 -0.195818 0.5452453 -8.544261 -9.888321 -8.650817 -9.197092 -9.235809 -9.60581 -11.62717 -9.355021 -9.715195 -9.554701 -8.862749 -9.744096 -9.475361 -10.02804 -10.41273 -9.725575 -8.953195 -10.52966 -260.6748 77.60247 42.47979 -9.996518 -8.536456 -9.272831 -10.81201 -10.73412 -11.28984 -0.08923146 1080.15 -15.84444 -10.11521 1.050874
0.2778167 0.3538763 0.4512144 0.39389 1.379759 -0.2484856 -0.247011 -1.455616 -0.9600315 0.6064409 -0.247403 -2.564159 -3.426322 -0.4380001 -0.5231669 0.6386978 -8.07413 -9.497896 -8.548216 -9.145489 -9.143963 -9.026517 -10.42321 -9.16137 -8.992086 -7.78603 -8.236534 -9.864954 -9.370776 -9.434295 -8.899375 -9.417274 -9.019232 -9.838923 -126.3581 12.41852 -38.84463 -8.824863 -9.108252 -8.868494 -10.74037 -13.71336 -12.1366 -8.273216 2107.263 -7.393968 -10.63145 -27.1217
0.3725626 -0.2199601 -0.106114 0.8026663 2.228052 -0.3854842 -0.1552909 -0.9146591 -0.9109843 0.1572008 -0.2274577 -2.163658 -3.043172 -0.859935 -0.3418464 0.546659 -7.799218 -9.502242 -8.055358 -8.676441 -8.637619 -10.04311 -11.09074 -9.340586 -11.12897 -8.361938 -7.950448 -9.303248 -8.613936 -9.066973 -8.849021 -9.508934 -9.000061 -11.27974 110.7759 -71.6255 -150.4271 -9.353942 -8.465942 -7.709772 -10.15159 -7.085124 -10.73463 7.771003 1100.047 -0.6470679 -8.457772 0.5061894
-0.02007816 0.3854785 0.01845753 1.045207 1.946375 -0.203041 -0.1986566 -0.8130018 -1.223059 0.4678288 0.01738669 -2.13462 -2.744697 -0.6617145 -0.2711131 0.4777023 -7.969814 -9.573425 -8.311471 -8.618588 -9.096287 -9.383553 -10.85721 -9.160936 -9.982127 -7.704337 -8.213573 -10.64494 -9.031513 -9.232899 -8.415704 -8.837595 -8.990778 -9.600804 587.6998 -37.35927 -206.7694 -9.739815 -8.640833 -8.619976 -10.85622 -8.793144 -9.459553 -1.296752 -4618.833 -8.261518 -9.044698 -13.0137
0.004985966 0.2422912 0.275356 0.6771193 2.107913 0.001744776 -0.08872749 -1.074833 -0.9740934 -0.06646583 -0.4256246 -1.939411 -2.37779 -0.6240014 -0.07128182 0.7214571 -7.933027 -9.305468 -8.280784 -8.373386 -8.381942 -9.471869 -11.35583 -8.353979 -11.06675 -10.99043 -7.663752 -10.82317 -8.7078 -9.614098 -9.191947 -9.448981 -8.995118 -9.793697 1090.404 -36.28034 -574.9392 -9.419885 -8.39669 -9.297052 -11.59687 -10.19115 -10.35173 10.85372 -4398.298 1.893542 -9.90363 -19.90007
-0.02992489 -0.01582146 0.008410232 0.6554623 2.081054 -0.4589889 -0.04677811 -1.205608 -1.072016 0.7649125 0.1005698 -2.226593 -2.686379 -0.4829601 -0.3094178 0.5764288 -7.916636 -9.61535 -8.077767 -8.179873 -8.520889 -8.841546 -11.36819 -9.354234 -10.21085 -7.09539 -8.24592 -10.37912 -8.915085 -9.281322 -9.245359 -9.273458 -8.857124 -8.921657 1261.293 -50.5875 -744.7914 -10.93999 -9.718059 -7.99296 -9.944474 -5.662842 -8.127818 -0.1124528 -4612.109 -14.62176 -9.37694 -19.8587
0.4492112 0.5999071 0.3677971 1.028828 2.591399 0.02867114 0.4717399 -0.5946002 -0.6487037 0.8615899 0.6185472 -1.881999 -2.475343 -0.3355088 -0.2357525 0.4380671 -7.537953 -9.177148 -8.521383 -8.317532 -7.570486 -8.232215 -10.78427 -8.834178 -9.347763 -8.079044 -7.790209 -9.587836 -9.185256 -9.28665 -9.001396 -8.144606 -8.614005 -9.200102 1173.148 -59.44347 -567.8321 -9.871943 -8.279153 -6.944912 -9.544672 -9.708698 -10.79554 -10.53944 -5086.48 -8.512186 -10.43837 -14.89308
-0.07635117 -0.1095151 0.1891945 1.126543 2.78522 0.4300178 0.5187302 -0.8459393 -1.051816 0.7462416 0.1189868 -1.889222 -2.153528 -0.5799036 0.1378796 0.8474323 -7.824897 -9.232845 -8.15946 -7.881052 -8.767604 -9.025572 -10.57605 -8.530885 -10.2755 -7.472189 -7.856527 -9.547167 -8.700804 -8.958446 -9.09428 -8.123319 -8.636064 -9.978058 865.7163 -15.86609 -827.156 -10.19038 -8.61116 -8.419273 -10.28353 -11.88056 -9.275905 -3.74087 236.3115 -2.106697 -9.975446 -5.939969
-0.2323189 -0.02161665 -0.1074265 1.263075 2.360182 -0.6722581 -0.6800486 -0.6880258 -0.6957444 0.08110146 -0.3573836 -1.699132 -2.311545 -0.2672692 -0.01622979 0.5597106 -7.574335 -8.789933 -7.28985 -7.745889 -8.335412 -8.065057 -9.63205 -8.071246 -9.110685 -8.525761 -7.560259 -8.969714 -7.951771 -9.02271 -8.104781 -8.303217 -8.078497 -10.07553 921.7931 -111.2612 -730.498 -8.804049 -6.645447 -8.221259 -8.017244 -6.861703 -9.861571 -9.008223 725.0104 -4.005121 -7.308561 -16.403
0.2402067 0.2011113 -0.4260978 1.012673 2.582498 -0.5637374 -0.1568749 -1.002365 -0.6474075 0.0791172 -0.02034115 -1.963842 -2.283048 -0.3469394 0.3697397 0.5052277 -7.315266 -8.695789 -7.484352 -8.281726 -9.138802 -8.082651 -10.16601 -7.821616 -10.14434 -8.205252 -7.886035 -10.17967 -7.926135 -8.283528 -8.955219 -8.539118 -8.423491 -9.43117 648.9685 -40.74263 -553.909 -8.704421 -8.631583 -6.970985 -9.794287 -6.7363 -10.40195 5.246067 -92.44492 -13.26565 -8.867853 -5.178446
-0.01492605 -0.2586981 0.3333297 0.7116299 1.890411 -0.2613048 -0.1212652 -1.362535 -1.105877 -0.1240466 -0.249104 -2.282153 -2.813413 -0.8141818 -0.103144 0.4671723 -7.452729 -8.84207 -7.361408 -7.852015 -8.827319 -8.420441 -11.40852 -8.155893 -9.217241 -8.095722 -7.397367 -9.759543 -8.230364 -8.539194 -9.149458 -8.323195 -7.914875 -8.796454 621.1048 5.737953 -832.1853 -8.952397 -7.034937 -8.322798 -8.896366 -7.638391 -8.93074 2.885264 2536.302 -9.48218 -9.059177 -3.231743
0.1982575 0.01883704 -0.06381918 0.8170796 2.028809 0.3841022 0.3958029 -1.133504 -1.207434 0.5404947 0.04918776 -2.432281 -3.098011 -1.109245 -0.1340657 0.4858963 -7.20422 -8.657718 -7.638288 -7.72639 -9.077301 -8.380416 -10.38283 -8.104985 -9.674365 -7.72957 -7.429529 -9.031534 -7.706336 -9.010397 -8.694064 -8.854547 -7.92563 -8.87436 845.8335 -52.10114 -1113.569 -8.986978 -8.602815 -7.581509 -10.4408 -9.726111 -11.90267 -6.646663 4625.505 -4.362552 -10.47271 -11.27531
0.3747825 0.4194337 0.411389 1.24691 2.205487 0.3637641 0.1163341 -1.159188 -0.8714523 0.6627824 0.3338993 -2.16431 -2.477761 -0.5429492 0.107899 0.4353452 -7.07734 -8.638001 -7.67654 -8.53797 -7.877047 -8.177738 -10.10339 -8.696028 -9.191341 -8.35773 -7.307248 -9.68065 -8.01889 -8.530551 -8.906501 -7.738181 -8.265523 -9.938702 617.7411 21.82637 -1065.099 -8.782363 -8.362153 -8.598597 -9.906411 -6.420251 -14.90169 -9.609353 5173.49 -5.822835 -9.291589 -25.68381
-0.1205378 -0.06040893 0.13421 0.585214 2.012903 -0.4409493 -0.716782 -1.463657 -1.620345 0.2386177 -0.3636814 -2.637764 -2.78128 -0.7557933 -0.9392569 0.4299488 -7.261865 -8.462195 -7.409779 -7.170022 -8.825561 -8.072595 -8.803444 -8.037868 -9.258127 -8.777745 -7.011494 -9.139317 -8.538703 -8.428566 -8.429296 -8.544527 -8.326165 -8.151148 1003.982 -19.44343 -1102.872 -9.213075 -9.226919 -7.37932 -8.85761 -11.6539 -11.50903 -4.194951 3151.909 -1.839406 -9.227568 -13.81375
0.100402 0.2429968 0.318138 0.9878502 2.553276 -0.5091967 -0.6559702 -1.079242 -0.734849 0.8799465 -0.01845994 -2.484022 -2.493997 -0.3593377 0.04886861 0.513847 -7.568828 -9.577514 -7.771335 -8.106206 -9.694057 -8.72478 -10.187 -8.145686 -8.695289 -7.723199 -7.81466 -10.40893 -8.339044 -8.813092 -8.416365 -8.129355 -8.235354 -9.290489 1182.673 -14.84122 -1150.364 -10.18238 -7.075706 -7.078423 -10.40378 -6.860162 -7.907353 23.27597 544.5242 -1.179678 -9.520126 -6.525607
0.1357347 0.09186063 0.521936 0.9701619 1.937882 0.2154878 -0.383028 -1.641562 -1.321405 0.3813287 -0.5434085 -2.727846 -2.785925 -0.9444912 -0.3741201 0.4888731 -7.780886 -9.471153 -7.959754 -7.96535 -8.875904 -8.693632 -10.76116 -8.466709 -9.103139 -9.67653 -8.07317 -9.859637 -8.317747 -9.406839 -8.966013 -7.810958 -8.834651 -9.413863 1702.302 -32.92551 -1325.475 -9.337368 -9.599168 -9.18843 -10.69555 -3.234967 -11.68119 -1.589293 -2402.409 -18.01464 -8.744471 -17.03874
0.2798473 0.7915406 0.3093125 0.7930675 1.879023 0.1942523 0.1491834 -0.7963093 -0.9593939 0.9225853 0.6680869 -2.172719 -2.427579 -1.005506 -0.366786 0.3623868 -7.491935 -8.912044 -7.800584 -8.226609 -8.177222 -8.957462 -9.721035 -8.724492 -9.651827 -6.884552 -7.554374 -10.56677 -8.274749 -9.103582 -8.007912 -8.59511 -8.633198 -8.877638 1524.711 -63.53674 -1241.5 -9.280702 -8.478677 -7.462101 -9.960902 -7.048554 -9.904674 -0.8173641 -1430.32 -14.44435 -7.374634 -15.12669
0.4028589 0.06011905 -0.1229344 1.2226 2.559422 0.3616618 0.7281268 -0.4561863 -0.8523183 0.547439 0.8261182 -1.668824 -2.240131 -0.2950781 -0.1923469 0.3833747 -7.528131 -8.815122 -7.674299 -7.760412 -9.345911 -9.101145 -10.60003 -8.957999 -9.223291 -7.730618 -7.76343 -10.00955 -8.842697 -9.097179 -9.179397 -8.185397 -8.840404 -9.051734 1475.34 -94.58116 -1167.906 -9.815241 -7.919457 -6.857259 -9.905488 -11.70503 -6.563634 -12.63463 -1340.107 -10.55866 -7.778726 -26.32682
0.5794167 0.5789491 0.5024793 1.649476 2.946809 0.4814328 0.2440703 -0.299541 -0.568237 0.7069498 0.5452408 -1.40488 -1.731852 -0.5485916 0.3285751 0.4874025 -7.058521 -8.939096 -7.513611 -7.935884 -8.487249 -8.217626 -9.605336 -8.21604 -9.305191 -7.333167 -7.718498 -9.377016 -7.693168 -8.462576 -9.002558 -7.966547 -8.010217 -9.73364 1318.327 -46.1083 -1051.007 -9.130257 -7.054405 -7.20978 -8.744283 -8.060079 -7.985436 -6.778374 -2305.476 -14.54742 -8.710265 -6.781502
0.2845902 -0.1022424 -0.408687 0.9757821 2.412932 0.1266132 -0.2790476 -0.5824765 -1.135749 -0.1025791 -0.3551254 -1.913131 -2.388532 -0.7510601 0.1539191 0.9041661 -7.065162 -8.24983 -7.070317 -8.002716 -8.174223 -8.490886 -10.12942 -8.192346 -9.284008 -7.744473 -6.761707 -8.789738 -7.771724 -8.333285 -8.298244 -8.007543 -7.626827 -9.01946 1368.213 41.80175 -1109.096 -8.780701 -7.539056 -6.560465 -9.927826 -7.472755 -10.14889 12.88462 -861.7396 -15.44135 -8.079929 -7.102772
0.03662726 -0.3309304 -0.05169208 1.22266 2.568066 -0.01195267 -0.01136749 -0.4877412 -0.7208748 0.1242591 -0.207018 -2.084515 -2.128489 -0.5688604 0.3910146 0.6180613 -6.857462 -8.343892 -7.081795 -7.39906 -8.272011 -8.217652 -9.950638 -7.827172 -9.831522 -7.498792 -6.788562 -9.093799 -7.555084 -8.035275 -8.16226 -7.495672 -7.665368 -9.632772 1263.248 -2.322519 -1281.49 -7.730661 -7.697359 -6.473058 -10.15227 -12.41357 -10.9018 8.319889 1975.112 -10.87715 -6.921075 -20.35965
0.04653576 0.3840036 0.4555856 1.124821 2.354352 -0.1181726 -0.3690027 -1.202301 -0.5824444 0.7192685 -0.1718495 -1.84177 -2.66294 -0.6474986 -0.03429409 0.6997598 -6.697659 -8.486116 -6.989626 -6.644148 -7.075587 -7.456216 -8.230323 -7.532857 -9.030747 -6.984361 -7.149278 -9.64339 -7.583449 -8.104778 -7.362309 -7.824143 -7.781656 -8.497913 1130.139 -58.57493 -1167.586 -9.485829 -8.210371 -6.538568 -10.25578 -10.68921 -11.94105 -7.588351 1087.657 1.406314 -9.7194 -4.784506
0.01624657 0.1942612 0.298059 1.221256 2.50366 0.1334088 0.06160242 -1.000468 -1.245565 0.6008662 0.1651099 -1.916543 -2.847454 -0.6532227 -0.4777179 0.8043765 -6.518854 -8.171954 -6.578731 -7.608996 -7.449305 -8.052723 -9.667782 -7.492495 -8.483472 -6.820145 -6.641498 -8.570615 -7.353451 -8.131414 -8.074123 -7.606756 -7.330731 -9.653376 764.6518 29.03667 -1031.317 -7.866654 -7.508664 -7.248586 -10.54384 -6.64128 -9.617594 -4.774907 3637.083 -9.205627 -7.508494 -27.01111
-0.0279165 0.2223313 0.02294356 1.25318 2.200753 0.09649084 -0.1793605 -1.025204 -1.418382 0.5802524 0.04838323 -2.127814 -2.738281 -0.04512787 -0.5929193 0.5400519 -6.156648 -7.876691 -6.324591 -6.924733 -6.863079 -7.174911 -8.418314 -7.010842 -9.114305 -6.188783 -6.478091 -8.650503 -6.545384 -7.762403 -7.246378 -6.069397 -7.006472 -8.379997 1171.711 -72.29748 -1043.966 -7.728876 -7.308858 -6.257399 -8.537254 -6.276823 -5.217264 -8.099927 -471.0161 -6.003724 -7.881082 -10.51532
0.4761044 0.3165248 0.5744761 1.022657 2.298198 0.06553467 -0.2825279 -1.007375 -0.9097095 0.8343329 0.3732443 -2.130128 -2.010852 -0.6204929 -0.2085785 0.5209847 -6.380297 -7.967025 -7.012135 -7.482669 -7.393179 -7.680632 -8.683522 -7.557815 -9.223539 -6.451477 -6.212625 -8.26384 -7.175222 -7.865912 -6.949997 -7.439352 -6.815914 -8.41401 1223.094 -107.9865 -1043.454 -8.332244 -6.966389 -6.499345 -8.842642 -7.768313 -7.870373 -4.096952 -737.1698 -15.19692 -6.776168 -12.16485
0.2196164 0.01084873 0.09101503 0.6014867 2.005002 -0.3579811 -0.3609926 -1.349417 -0.858867 0.1686956 -0.1744351 -2.273886 -2.659221 -0.6331805 -0.006282602 0.5948676 -5.80615 -7.554027 -6.21258 -6.351934 -6.976838 -6.22869 -7.349837 -7.202205 -7.358811 -6.319616 -5.82764 -7.777747 -6.552332 -7.25058 -7.034446 -7.906317 -6.377258 -7.328927 1638.058 3.977241 -1222.798 -8.181854 -8.823597 -7.51254 -9.751811 -11.95421 -14.0723 -15.08118 -2530.544 0.008511978 -7.96289 -19.95585
0.5198844 0.2045386 0.08846363 0.3057638 1.450236 -0.2652407 -0.5123457 -1.107413 -1.75323 0.3089672 0.1642553 -2.568732 -3.444636 -1.260694 -0.9755521 0.591304 -6.089404 -7.528308 -5.986946 -6.220155 -7.248875 -7.286079 -8.407773 -6.891779 -8.166874 -6.217754 -6.259057 -8.901892 -7.306377 -7.57468 -6.780885 -6.667065 -7.280131 -7.339581 1206.418 -18.3452 -987.2409 -7.853982 -7.040643 -5.680497 -8.257732 -8.74135 -9.447034 5.635031 104.3509 -8.109715 -7.341539 -12.90918
-0.1142916 -0.1363684 -0.1242625 0.1882553 1.822896 -0.4237173 -0.5258137 -1.04238 -1.672725 0.6290248 -0.2400078 -2.610041 -3.30801 -0.9436762 -0.8445995 0.5329762 -5.891433 -6.96269 -5.857829 -6.378338 -6.654336 -7.017462 -7.145859 -6.610676 -7.172946 -6.438484 -6.257973 -8.684389 -6.741172 -7.130335 -6.577456 -5.772089 -6.43766 -7.988636 987.5743 -51.21465 -896.1798 -7.929697 -8.256261 -6.630282 -9.511224 -9.413234 -13.58823 2.072167 -23.42849 -3.709911 -5.694113 0.4089795
0.4507156 0.3812871 0.1448239 0.04839637 1.692258 -0.5690584 -0.4478272 -1.566835 -1.933066 -0.5602182 -0.3265511 -2.777471 -2.784115 -1.051469 -0.7830162 0.5252083 -5.99413 -7.697498 -6.52986 -7.206516 -6.188644 -7.410454 -8.269241 -7.170971 -7.274715 -7.061813 -6.137778 -8.770318 -6.627266 -7.533505 -6.571111 -6.369516 -6.712483 -8.847773 1074.664 -45.53804 -1061.923 -8.263961 -7.087589 -5.570882 -8.71998 -10.53602 -7.169495 -0.9440827 2062.639 -13.08121 -8.234099 -21.54353
-0.1542311 0.2163255 0.242415 0.6524731 1.660172 -0.2457782 -0.3560853 -1.522714 -1.151621 0.08138898 0.3075594 -2.298788 -3.160074 -1.062148 -0.2828474 0.5069528 -6.488004 -8.100333 -6.807497 -6.786402 -7.197127 -7.477023 -9.408515 -7.5825 -8.567641 -8.212051 -6.554253 -8.783055 -6.934082 -7.398559 -7.554507 -7.307413 -6.623892 -8.258441 780.3959 -44.05552 -1146.416 -8.201304 -7.150761 -6.809063 -8.152798 -9.39608 -9.06599 -4.846693 5527.75 -17.95377 -6.438007 -14.56234
0.01006739 0.1692384 -0.09834447 0.2072827 1.851149 -0.1870791 -0.420506 -1.348628 -1.607458 0.5609028 -0.3042633 -2.948215 -3.355155 -1.056918 -0.2999913 0.3446656 -6.28421 -7.333497 -6.317122 -6.229803 -7.775276 -7.129632 -7.957143 -7.394156 -8.490958 -6.254632 -6.029659 -7.183599 -7.230786 -7.224253 -8.052408 -6.58875 -6.710596 -7.101187 674.3918 -7.466803 -1059.258 -7.107008 -8.169674 -6.584541 -8.057351 -3.1614 -7.994689 2.884346 4749.904 -7.160127 -5.514219 -13.91202
-0.4444238 -0.2083329 0.002190013 0.5270492 2.087243 -0.3404241 -0.2991695 -1.444531 -1.978161 0.6516101 -0.3271369 -2.59261 -3.043849 -1.386653 -0.4557897 0.5783826 -6.008154 -7.438219 -5.707689 -6.12264 -6.973209 -6.494748 -7.271895 -7.185944 -7.620861 -6.414944 -6.157785 -8.025017 -6.633164 -6.816231 -7.330053 -5.91553 -6.405329 -7.926536 1027.961 -11.36661 -918.3694 -7.628253 -5.625744 -6.160773 -6.997837 -8.118145 -8.255669 10.28976 -352.2879 -13.8701 -8.414022 -18.05689
-0.2404917 -0.07489336 -0.06870642 0.0505776 1.625034 -0.2650719 -0.2111676 -1.875437 -1.405285 0.03091523 -0.2436535 -3.41559 -3.286082 -1.507246 -0.3292484 0.5614748 -5.775794 -7.562082 -6.163202 -6.14088 -7.472611 -6.324143 -8.177034 -6.750714 -7.416106 -4.04291 -6.853452 -7.141517 -6.624148 -6.936934 -6.768357 -7.221188 -6.20584 -7.229651 541.8884 4.518861 -509.7727 -6.961346 -6.181584 -7.089843 -8.086967 -6.15649 -9.325694 -21.53223 -1.047991 -16.96873 -7.168548 -10.14618
-0.5485675 -0.4659791 -0.2270621 0.3152841 1.636974 -0.7129142 -0.7050731 -1.929184 -1.698896 -0.1608341 -0.5208383 -2.913678 -3.541326 -1.400814 -0.9668376 0.7001539 -5.701223 -7.15339 -5.72306 -5.841726 -6.702202 -6.607746 -8.818036 -6.647565 -8.208614 -5.930741 -5.658601 -8.085002 -6.584857 -7.143305 -7.082482 -6.860659 -6.692972 -7.722858 449.0055 15.24955 -513.2928 -6.997525 -6.334595 -5.805592 -7.315222 -10.28844 -7.783298 11.0392 1471.87 -9.295935 -7.541123 -25.90815
0.1444137 0.4755376 0.1381964 0.5080814 1.950609 -0.09725433 -0.1939663 -0.8683282 -1.05467 0.261339 -0.6468836 -2.512043 -2.54346 -1.023151 -0.6070909 0.4819659 -6.167855 -7.535824 -5.71403 -6.25842 -7.106396 -7.039389 -9.041136 -7.625326 -8.166151 -7.660149 -5.923708 -7.135264 -6.321152 -7.350704 -6.815594 -5.63674 -6.646635 -8.468979 529.3678 -48.12689 -481.8388 -7.702289 -6.228262 -7.000303 -7.694813 -7.984158 -10.21602 -0.01380122 461.9579 -6.15768 -7.531729 -13.39623
0.1818232 0.5111922 0.2726944 1.368396 2.747374 -0.2970171 -0.3205806 -0.4517092 -0.7827831 0.3666897 0.01199083 -1.657016 -2.255703 0.04831162 0.2197284 0.6384901 -6.03984 -7.496127 -6.208426 -6.973492 -6.672262 -7.028928 -7.811288 -6.500708 -8.760745 -6.909026 -6.380845 -8.475234 -6.9921 -7.47681 -6.624069 -6.571748 -6.698011 -6.746114 1099.466 -26.08211 -977.8127 -8.286036 -7.47973 -6.031787 -8.37432 -9.605195 -14.70878 -12.60452 -600.5456 -18.01046 -6.632747 -12.46425
-0.3663986 0.3255455 0.1704814 1.179145 2.408196 0.2400839 -0.2603382 -0.7774977 -0.946979 0.157156 -0.0327109 -1.85474 -2.556297 -0.293765 0.334542 0.3558404 -5.692508 -7.099493 -5.485724 -5.872161 -6.339626 -6.951254 -8.592993 -6.787972 -7.219094 -6.767312 -5.77882 -7.469785 -6.237652 -7.008044 -6.579484 -6.649009 -6.346215 -6.815214 952.5607 -34.21748 -519.0753 -6.38021 -6.115267 -5.260948 -7.051062 -5.163247 -7.307693 -9.914514 -3741.068 -8.567352 -5.063845 -16.61516
-0.501698 -0.02069337 -0.53379 0.9855992 2.502232 0.3030401 -0.1275475 -0.6493229 -0.7615544 0.2892649 -0.370423 -2.205445 -2.499702 -0.6152369 -0.183939 0.3564895 -4.979603 -6.573158 -5.453618 -5.456194 -6.577246 -6.587955 -7.696101 -6.028461 -7.302532 -5.064052 -5.246204 -7.414747 -5.838207 -6.253029 -6.524903 -5.812672 -5.79078 -7.550827 926.4401 -14.21969 -573.4268 -7.109756 -5.461884 -5.281925 -8.638668 -8.560778 -8.674724 7.63279 -3364.633 -14.75882 -6.483882 -12.98186
-0.4319285 -0.174469 -0.1760608 0.7468671 1.838831 -0.6434785 -0.6432359 -1.308362 -0.9535214 -0.1879917 -0.5879573 -2.414538 -2.826463 -0.796721 -0.5648851 0.6373221 -5.060565 -6.654092 -5.561126 -5.613474 -6.847908 -5.806436 -7.880883 -6.140327 -6.978941 -5.548504 -5.056186 -8.472795 -5.833705 -6.62579 -6.620857 -6.750039 -6.187246 -6.875497 663.2446 -26.17292 -596.6281 -7.750164 -6.275018 -5.471793 -7.934497 -5.755343 -5.819449 -0.9567407 523.5554 -4.816757 -7.841851 -25.63623
0.2823716 0.2018859 -0.1691455 0.686594 1.898487 -0.1473472 -0.436839 -1.158674 -0.7266101 0.8151854 -0.1984814 -2.461741 -2.456009 -0.8599679 -0.1608241 0.3069086 -5.23575 -7.143374 -5.456463 -5.509124 -6.757801 -5.78245 -7.548198 -6.15003 -7.183843 -5.656821 -5.532009 -7.316312 -5.942611 -5.948834 -6.65514 -5.771213 -5.770983 -7.699633 793.9863 -53.37756 -652.3671 -6.910417 -4.594122 -5.376603 -7.192377 -8.842906 -7.761154 19.31783 94.93139 -2.567867 -6.139228 -19.46539
-0.03004024 0.3002491 0.01700237 0.9265389 2.557782 0.2211054 -0.03380704 -1.058829 -1.320953 -0.007576518 0.0267103 -2.105492 -2.098052 -0.6584719 0.04285121 0.8233917 -5.760958 -7.253078 -5.68551 -6.418052 -6.981601 -6.65328 -7.535121 -5.894692 -9.295521 -6.821419 -5.768657 -8.201857 -6.853994 -7.417952 -7.208388 -7.036902 -6.677045 -8.997077 886.6741 -37.97049 -715.5645 -8.510798 -6.159894 -6.322333 -8.244661 -7.137872 -6.969779 4.48003 -1522.755 -9.297342 -7.013695 -14.00725
-0.07191992 0.2749015 0.1755384 0.889622 2.1639 -0.4711105 -0.640057 -1.266443 -1.008287 -0.09205737 -0.7238396 -2.163387 -2.601983 -0.6132206 -0.05783106 0.633539 -6.141996 -7.270283 -6.284089 -6.603814 -7.193125 -6.995185 -7.885142 -7.272325 -8.767625 -7.44283 -6.101198 -7.997895 -6.633858 -7.501654 -7.04142 -7.014726 -6.87055 -7.67818 763.7741 -37.80574 -621.3469 -7.170329 -7.079455 -6.070457 -8.616119 -1.920686 -11.27368 14.22431 -445.0296 -12.06645 -6.232628 -5.324823
-0.7744741 -0.2968827 -0.5112105 0.9321885 2.281736 -0.6365501 -0.6744106 -0.8535163 -0.8941193 -0.2205998 -0.9542242 -2.485928 -2.307797 -1.150616 -0.2778245 0.3330109 -6.01393 -7.32581 -6.707782 -6.31282 -7.821832 -6.76535 -7.143181 -7.594966 -8.029925 -7.375605 -6.196675 -7.181883 -6.35984 -7.888727 -7.501176 -7.198546 -6.732037 -9.853601 266.7375 -25.82905 -117.4619 -7.290167 -6.808164 -5.671601 -8.627371 -6.927862 -8.699251 -7.905154 -436.3785 -2.832776 -7.119705 -0.2368003
