factor(Management_Group)201801_FEH_HGD2 factor(Management_Group)201802_FEH_HGD1 factor(Management_Group)201802_FEH_HGD2 factor(Management_Group)201901_FEH_HGD1 factor(Management_Group)201901_FEH_HGD2 factor(Management_Group)201902_FEH_HGD1 factor(Management_Group)201902_FEH_HGD2 heterosis perANS perHHS perARS perSHS perDSS perBMS perBRS perBNS perSGS perBVS perCHS perCAS perGVS perLMS perMAS perSAS perSMS perTAS perBVSo perCHSo perLMSo perHH perAN perSM perCH perM2 perM3 perRS perBV perBR perXB perRO
1.187493 1.731451 3.366133 -1.728749 -1.929431 -3.451049 -2.983105 0.3633647 5.686354 6.600292 7.821655 6.459568 6.594624 5.148307 3.626439 7.130305 7.475585 3.625761 6.384328 4.920135 4.911572 5.284459 8.700768 2.598773 5.93412 9.351793 -18206.49 -99.20996 -185172.2 5.498771 11.17238 6.092883 5.805869 16.91121 -11.24681 51.55708 -3919.299 69810.59 2.873105 38.47889
0.5773314 2.093441 3.916027 -2.311924 -1.712753 -2.97645 -1.742125 -0.1337324 5.942779 5.577125 7.884957 6.088528 5.682192 6.08645 9.0087 7.722141 5.97653 3.677082 7.161254 4.737368 5.782609 5.053654 7.25517 5.068364 5.594954 7.788354 171359.7 4.834789 96415.09 7.520398 7.398807 7.283936 1.933465 -1.325113 0.2895592 -2.31424 -263326.3 18192.21 12.49129 42.38947
2.250104 4.120259 5.66057 -0.1888793 -0.6115063 -1.908797 -1.149377 -0.267464 5.014446 4.803164 7.140092 4.916822 3.442533 5.422069 5.376653 6.438373 7.227856 4.287474 7.228161 4.638073 5.957976 5.197426 4.42746 6.444152 4.678685 6.649177 49502.55 72.21817 -5713.919 8.122847 2.293326 6.085694 -0.2571725 7.65818 -11.53855 22.66445 5558.891 8529.527 18.83229 7.835329
1.629225 3.749626 5.847293 -1.271693 -0.8682066 -2.066947 -1.05335 0.3470543 5.854976 6.017766 8.886105 7.155745 6.54868 8.134393 9.72453 9.512698 7.610535 3.10924 7.721379 6.700275 7.625036 7.259953 7.170264 3.049745 7.846186 7.100411 -64556.08 -17.07155 -31894.48 9.431859 5.0913 7.074886 6.635656 0.4640854 -12.11471 5.805208 5791.338 3987.011 13.0813 -62.58673
1.051077 1.836253 4.401491 -1.60792 -1.150062 -1.300521 -1.687078 0.6387385 6.385001 7.925614 7.354748 6.498898 9.441652 6.927824 6.517029 8.600245 8.163289 5.946592 8.862344 4.480774 6.182477 6.311983 5.870042 6.336484 6.488966 6.539421 5654.065 -45.1284 65634.4 8.762096 8.882741 11.22808 6.191588 7.274603 -8.189829 29.2797 -63814.92 -112024.4 8.103298 -16.82244
1.4503 3.561419 5.475648 -2.102448 -2.521392 -3.170812 -2.713401 0.328438 8.122738 7.379151 9.090582 8.998953 6.895298 8.789652 9.691496 10.18984 9.643097 6.916027 7.874658 5.567997 7.90993 6.965547 9.228249 7.23891 8.34194 8.693576 -27687.68 35.47793 90839.58 8.76727 5.764784 6.337789 5.818926 0.3094143 -11.55804 14.68234 -11050.68 10391.67 14.92933 -1.236617
1.467903 2.461454 3.535774 -1.466256 -1.846941 -2.619 -1.653126 -0.1974291 6.947172 6.951885 9.498573 8.004676 4.863486 7.052677 4.787618 8.299718 3.351406 5.879367 8.958858 4.223336 6.005997 5.111647 9.028157 5.928018 6.543303 10.96077 231857.8 -75.01769 36976.51 8.077981 9.309477 8.230117 4.427186 4.439387 -1.513218 21.01846 29543.6 -28730.78 12.774 -104.3408
1.331317 2.903581 4.373144 -1.912771 -1.686677 -2.321777 -2.131329 -0.1897024 5.609649 5.948408 10.09632 7.974668 1.905604 8.406173 9.099094 8.275692 8.784168 3.747735 8.141306 3.52032 6.84118 5.51364 7.862321 7.75317 6.437445 9.491395 -22651.46 -6.774487 40929.96 9.317861 12.76702 8.517131 9.77509 5.905462 3.191282 -5.759301 57677.86 -55967.94 10.96203 39.96529
1.494953 3.383164 5.103654 -1.566844 -0.539138 -3.079652 -1.936014 -0.6906537 4.552224 3.735463 7.987997 6.390605 5.035661 8.236887 5.860518 6.454704 6.732832 7.673736 6.922777 6.314572 6.30735 5.527224 9.97528 7.701018 5.521093 5.689864 -23510.72 -36.04726 -34165.72 5.108787 10.42074 6.193783 5.50654 4.191738 -6.374034 32.09658 44029.39 92737.56 14.58285 -71.40051
1.324943 2.588249 4.436547 -2.221462 -1.359239 -1.807084 -1.792149 0.5683023 4.855893 4.399775 5.965923 4.765951 2.555336 5.565691 4.887964 6.235954 5.271322 -0.377014 5.641768 3.804441 3.946362 3.946509 6.412788 5.887092 5.172626 8.165813 20330.31 -42.49984 128720.2 8.781904 10.08089 3.696203 4.796605 8.213058 -7.550279 17.84158 138576 -19393.5 12.32591 -18.29083
0.7050451 3.534054 5.473802 -1.639816 -1.773207 -2.881768 -1.803742 0.7210176 5.711936 4.706691 6.048129 5.694713 4.261255 5.330412 9.118548 6.396081 7.243016 1.348697 6.751654 3.976185 5.743439 3.864032 8.402689 1.578591 5.748052 11.06557 2175.555 70.71553 -25133.5 6.498101 3.119383 6.223289 5.301297 -7.795641 -20.14566 -9.543338 -2274.556 29736.48 4.949082 -10.61251
1.087279 1.203859 2.775331 -1.420024 -1.110844 -2.948291 -2.523268 0.07988972 6.936613 6.447184 9.576375 7.863671 3.585993 5.194686 9.034901 6.625796 7.787388 5.991238 8.101662 1.890903 8.343302 5.574748 7.308299 3.967971 6.313486 8.73831 58765.46 53.78554 -4599.689 7.103129 7.36623 7.552 -1.09911 0.4038271 -8.851655 13.94774 -25960.32 87023.99 16.83549 -94.65546
0.9827042 1.791966 3.817797 -1.996919 -3.013351 -4.111211 -3.058341 -0.1322459 6.890737 5.11795 8.137588 8.177571 5.421755 7.852316 7.532772 7.198446 5.226689 5.592231 7.891065 4.243997 6.727569 5.969096 8.573543 3.346185 7.506925 8.222887 -115989.1 36.12029 29173.6 5.307594 11.27656 10.58922 4.442205 12.61898 -7.979035 32.92939 -28910.17 -77403.75 10.25797 -7.127937
1.034347 1.831963 4.492178 -2.386602 -2.085516 -2.854403 -2.138975 -0.08322432 3.906401 5.22637 5.784597 5.854107 1.581282 5.227068 2.946958 5.454787 5.327841 4.158029 5.163384 1.111238 4.613599 4.419033 5.089945 4.930737 4.237442 6.846053 -34953.06 -46.79855 -79889.22 8.621369 9.878183 5.856941 7.759842 9.375547 -5.733009 37.25041 38621.06 22270.53 8.75983 -13.93768
1.411189 2.764068 3.66952 -1.128946 -1.347292 -1.614016 -1.625236 0.3760058 3.775822 3.906631 6.700059 4.146555 4.233122 4.07544 1.059588 5.203119 3.764892 2.937152 5.286732 3.678887 4.395918 3.351589 4.480496 4.742756 4.683878 6.060952 -153411 7.620958 2098.484 9.421635 7.842393 4.541621 5.072936 9.670777 -11.84811 36.09006 111759.3 77946.95 11.7534 160.8681
1.691995 3.743269 5.303255 -0.5551439 -0.6663205 -1.92968 -0.7140798 0.8590548 3.898402 4.099645 6.72392 5.224378 3.545606 4.422491 7.580433 4.505525 2.87227 2.070354 6.053247 2.569128 5.337148 4.039174 6.882046 4.486199 4.799082 6.048499 -20288.15 118.9918 277096.2 5.465308 -0.5385519 -1.862468 0.1024533 -19.11336 -16.49096 15.76344 114381.2 44161.92 21.03709 63.44317
0.991898 2.465008 4.332982 -1.397371 -0.9478048 -2.01148 -1.57248 0.6762333 4.287001 5.164479 7.076223 5.681906 6.225442 5.494974 7.349776 4.96473 5.868263 4.298021 6.937179 1.098306 7.05771 4.636323 5.26323 5.84102 6.447235 7.963625 201662.6 99.78508 84430.35 5.988905 8.491197 -0.04469274 4.763855 -0.3467922 -7.849559 28.76089 -56077.98 -193464.8 9.663146 51.4419
0.8348181 4.869665 6.794531 -1.666088 -2.382338 -2.489332 -2.372837 0.02444432 5.374638 6.07741 7.369662 6.602358 4.709768 6.647825 5.258085 7.966617 4.641822 4.081794 5.865911 4.128871 3.924642 4.230792 7.231422 3.822632 6.337585 8.135331 -82797.86 38.49986 103161.6 5.528731 2.066692 5.946761 2.019929 4.972879 -26.60454 8.177005 49411.18 154414.9 10.93919 50.29103
1.031934 3.530033 5.59596 -1.676847 -1.853062 -2.481396 -1.32668 0.4747127 3.70672 4.981037 7.473766 4.735025 3.251491 5.331034 5.786639 4.767323 2.936954 0.3571083 4.867719 3.191347 4.628469 5.410515 6.589566 6.249371 4.073908 7.836082 -29820.01 48.77259 106307 5.343993 5.618068 4.31345 6.574238 2.906122 -15.33623 9.270281 -53684.02 125353.8 15.17102 59.3505
1.628898 4.195181 6.009786 -0.6739047 -0.9664402 -1.960162 -1.306991 -0.1915412 4.926111 4.517666 5.776944 4.745064 2.648671 5.272665 4.960396 5.727401 6.553525 2.002398 4.422284 1.850364 4.19301 4.393762 2.251533 3.669012 4.89292 5.176367 113425.3 -58.41499 -232819 7.41372 11.27075 5.40059 2.446827 5.462889 -9.57714 54.10455 -18250.86 155709.6 14.39587 -122.4366
1.178368 2.58433 4.498178 -2.503001 -1.451055 -2.709329 -2.285071 0.4976653 4.882078 5.010356 7.128666 4.865524 1.696576 5.200444 4.443234 5.383557 5.185089 3.491723 5.878892 2.448038 4.096026 4.190132 6.208849 2.82241 5.244019 5.020966 -139459 14.87981 -80071.93 5.580877 -1.189599 4.192728 1.56116 5.229255 -23.66382 32.28599 37292.87 -22431.98 9.855895 26.03421
1.124877 4.091156 5.69923 -1.696151 -2.212741 -2.155772 -1.421044 0.5063459 4.682036 4.503635 6.71011 5.89421 4.259012 6.524304 7.057356 6.078862 4.213532 2.332217 5.918482 6.012114 4.481343 3.106101 6.127434 4.996364 5.108162 9.889448 131795.9 27.81742 33023.1 5.828129 1.823592 1.824056 4.461269 -5.279658 -22.73333 -10.95863 -80019.19 123259.1 4.75143 -16.5629
1.877762 3.230657 5.394296 -1.390586 -1.491852 -2.519676 -1.600803 0.2741201 5.475372 4.732815 6.745634 4.89146 3.589296 4.238709 2.38773 5.974077 3.771778 4.595562 7.243586 5.35763 4.135265 4.096512 3.753829 4.77113 4.831132 7.705915 -26001.09 19.46046 77726.09 8.876046 13.97019 6.842723 2.100895 3.446625 -2.323012 32.93576 -3757.259 50092.21 10.10255 33.9483
1.332503 3.289724 4.639812 -0.586622 -1.134415 -2.511181 -0.8130842 -0.05431318 5.590191 5.278608 6.0279 5.599851 5.132315 6.634613 9.199965 7.177797 8.274256 3.58749 5.714114 4.217157 5.939132 5.478351 5.71499 5.434424 5.491676 8.223112 26217.3 40.60673 -68333.57 6.937376 3.207542 1.913372 5.214598 -8.296655 -11.99393 -5.986495 -120001.9 22147.34 12.83953 39.44561
0.4880914 1.830308 3.066855 -3.318595 -2.711888 -4.154562 -3.086134 -0.03337363 5.317418 5.343888 7.967053 6.381229 2.988315 6.095832 8.942653 7.514692 3.666488 4.753756 5.822683 2.547217 6.545371 4.624567 7.916037 3.341198 5.848318 8.215548 -79215.51 -139.8216 -18170.06 7.86792 3.981075 6.611378 7.254703 0.6526588 -6.805103 5.848955 144974.3 144588.6 9.324791 104.3011
1.482172 3.549437 5.610756 -1.773977 -1.353762 -2.687317 -1.916021 -0.02884782 4.586695 4.935022 7.168077 4.774712 2.495132 5.733467 6.069114 6.003929 3.678026 2.619263 6.011823 1.514006 5.235438 3.909177 5.87368 5.768755 4.852284 7.437352 58495.3 28.26449 19983.68 6.227817 2.612681 6.21725 3.476675 -13.50341 -8.927252 -11.94499 -132426.7 125612.8 12.61987 -109.9115
1.366188 1.854998 3.449158 -1.081109 -2.295764 -2.548772 -1.433986 0.5463565 5.079287 5.08007 5.587339 4.090413 1.180034 5.629534 3.399454 5.580818 4.452417 2.396041 6.094601 2.190848 6.059009 4.327842 3.520985 3.639119 4.398455 4.879635 -72638.99 19.20402 -64219.29 8.716224 5.281913 3.277361 5.241975 19.16845 -2.918525 12.94514 -36881.6 -158040.1 15.86133 -33.04945
1.350542 1.036545 3.292532 -2.535587 -2.511239 -2.928638 -2.449786 0.1221143 4.343276 4.948538 6.136965 5.563801 3.545096 6.055773 5.764659 6.818434 8.000969 4.112961 5.754087 3.289305 4.299392 5.009348 5.469988 6.526423 4.457671 6.524923 147733.3 34.38382 -3932.779 4.472877 4.755699 5.012914 4.409769 14.99469 -11.72481 14.36143 -131336.5 111661 11.43029 -3.246645
1.110169 2.436962 3.534582 -1.31125 -1.613875 -2.408235 -2.099727 -0.8811054 2.656472 2.683294 6.257032 4.981255 1.597588 6.204838 7.097126 5.344841 5.705986 3.446345 4.93755 3.423165 4.02512 1.624089 2.347526 2.813967 2.457937 4.352203 -29622.8 51.11294 257194.1 4.665031 8.250575 10.80579 1.102761 9.335346 -20.36945 20.97279 -1377.925 -103509.7 7.989128 -200.7352
0.6727452 2.207211 3.49538 -2.82727 -3.309346 -3.629547 -2.886225 0.6911408 3.831537 3.880141 6.455295 4.267879 1.159357 4.307694 5.460674 6.39568 6.061283 4.839038 3.748352 2.488243 4.167199 3.032344 3.74569 5.741411 3.873455 7.194148 17583.46 -15.34563 19188.69 5.252982 2.311117 0.9259265 2.744742 3.926426 -24.05009 -13.94559 5279.584 2676.731 1.566552 -34.37219
1.267933 2.260385 3.641467 -1.996395 -2.147789 -2.910727 -1.930651 0.1123578 4.099148 4.599051 6.308608 5.081338 4.271363 5.66437 3.758569 5.463246 2.588004 6.375091 5.537851 3.034199 4.5252 2.959822 4.532844 4.785522 3.825457 6.498526 -164457.5 -14.90361 36992.77 4.317214 7.32611 7.931522 -1.222333 9.795704 -8.15917 27.9969 -143082.8 -229087.1 14.30624 84.48601
1.692464 2.72584 5.051502 -2.093223 -1.324113 -2.75953 -1.691512 -0.5217163 4.081453 4.005333 4.424697 4.855309 3.535547 3.528892 2.451473 5.252152 5.255977 3.817892 4.72937 0.6148284 4.56482 3.663816 4.331868 2.899734 3.283006 5.999155 -23345.06 45.36741 -84601.61 8.764206 10.65202 7.618554 4.43127 18.95943 -9.406034 30.2751 106147.4 37388.26 9.592256 69.39627
1.296342 3.216775 4.664858 -1.79461 -1.914882 -3.492068 -2.914237 -0.01198965 4.793684 2.977348 7.099107 4.508678 4.750541 4.660055 6.850269 6.08585 2.610571 1.956232 5.532445 0.9402938 4.807702 3.141719 5.306129 7.353539 4.493282 5.557767 5672.918 -48.00624 90495.63 6.435664 6.328318 7.667198 1.604695 8.916718 -15.16463 36.01468 -91789.62 -23268.35 12.41205 -47.33088
0.6785256 3.6347 4.534983 -1.909015 -1.821446 -2.482655 -1.390087 0.4696083 3.918397 3.293266 4.334868 3.55773 0.9490973 5.211168 4.958442 3.390474 0.7147425 3.769898 4.963015 2.253745 5.26037 2.530447 2.827868 0.6283269 3.829529 3.890748 32421.39 28.68352 95748.59 7.737298 4.143494 6.531463 5.370784 13.74473 -2.15651 -2.362919 -67910.81 72169.95 8.426004 -42.92804
1.248954 4.969648 6.330315 -1.338015 -1.588688 -1.951475 -0.906781 -0.2753856 3.620393 2.557035 5.647275 3.119577 2.107 6.122969 6.477047 4.582959 4.317022 0.01881729 3.550878 4.459329 3.112107 3.15027 4.249214 5.08151 4.514955 4.051115 27540.82 -6.361821 72709.94 5.801813 3.917452 5.823161 2.528449 4.954461 -8.404704 14.91372 29201.09 5962.455 12.40712 -75.76285
1.423487 2.314538 3.685344 -1.687385 -2.259855 -2.430676 -1.980398 0.8617515 4.412191 4.407553 5.644859 4.436909 1.815348 3.546448 6.192094 4.593953 5.711203 2.801842 6.044609 2.650836 2.618472 4.159192 4.95905 2.701317 5.258814 8.453081 -14980.2 -32.33367 -28554.14 7.353392 2.222655 6.034882 3.695475 4.019359 -20.38482 -29.02209 -27905.51 132671.6 7.242769 161.3569
1.326187 2.884003 5.466627 -1.900031 -2.305268 -4.027934 -2.279251 0.1415585 6.151797 6.952226 8.63221 4.886099 5.067042 6.359278 3.008412 6.50279 7.436297 5.675793 6.347389 2.439665 5.443511 5.569065 6.551694 2.961973 5.413426 10.69476 -68127.65 21.47566 -29470.41 7.491714 3.338839 4.838985 1.875524 19.229 -11.1224 41.95454 -54042.16 68148.91 13.88608 -11.28099
0.9277447 5.227824 6.402449 -1.567953 -2.055856 -2.522578 -1.866248 0.2951552 6.182495 6.262133 8.446471 5.545087 4.90096 5.746688 6.077723 6.380176 8.533437 6.563625 7.597089 5.289569 6.247981 5.276831 6.494474 6.873147 6.630088 7.258935 -41996.85 -29.85892 -101164.2 8.527851 7.558908 7.01649 5.429857 3.031269 -4.747867 25.85793 -72408.03 53495.67 10.35416 -57.65312
0.9125731 3.026353 4.62164 -1.22117 -1.871936 -1.581634 -1.495862 0.3456254 6.044403 5.071859 6.947686 6.292938 5.570832 7.537936 8.494554 7.633324 3.950013 2.582741 6.925128 3.61991 6.904458 5.806373 6.995124 3.524996 6.658113 13.4237 121076.9 53.2774 177024 9.505351 4.387572 8.25664 6.195405 24.13502 -10.44582 28.87489 -142968.6 -501.8259 6.897919 -67.23509
1.134134 2.831097 4.109274 -0.3797255 -1.842538 -1.968231 -1.538573 -0.04387605 5.232124 5.36037 7.651548 7.386629 4.292704 8.039682 6.439243 6.379867 6.000358 4.725351 7.348393 5.429865 6.290979 5.015295 7.296839 8.205084 7.112375 8.509373 71801.92 -73.43388 150455.7 6.37126 5.913428 7.16857 4.014574 3.264083 -5.568782 46.62567 101454.6 -105540.3 15.52395 81.52934
1.214936 3.55319 5.052379 -0.7638944 -1.04976 -2.240077 -1.954146 0.2824966 5.934459 7.550123 8.41437 6.733774 4.283038 7.714318 5.912538 8.504487 4.963748 4.134866 7.799684 3.336455 6.47612 7.041199 5.821036 6.38373 5.751667 7.911941 -83520.6 -27.32852 230913.2 8.216766 7.52973 5.439563 2.755497 1.299064 -5.877543 20.42306 192766.7 -9411.745 18.4878 31.99085
0.4581686 3.317716 5.435043 -1.574996 -1.926261 -2.308815 -2.221948 0.0309308 6.986569 6.054953 7.917164 5.969185 6.688663 7.730172 5.370219 8.203295 6.710529 4.430797 7.361984 8.551034 6.244535 5.953298 8.877264 8.699281 6.262906 9.705532 -192558.3 -104.7972 19449.99 8.302733 8.857008 11.21078 3.834848 -4.270985 -8.612915 34.8781 -35166.36 -60324.32 12.05585 74.69937
1.244077 4.218128 4.944453 -1.080684 -1.307953 -2.454551 -2.06196 0.2386176 5.626081 5.469545 8.26343 6.864616 6.142076 6.161771 6.99703 6.927877 6.551593 3.439641 6.601082 3.788647 6.803785 5.670126 6.249534 4.517324 5.254207 8.394084 -186807 -18.25198 -17189.33 6.145551 4.121286 2.105301 1.286299 1.060699 -18.84225 25.16827 36306.58 -84909.76 10.05626 38.12566
0.8727092 5.012882 7.334401 -0.9456368 -1.547092 -2.417159 -1.356133 0.06531701 6.198079 5.838335 8.435495 5.514412 5.23355 6.063806 5.99799 6.196803 8.711269 5.783362 5.943352 3.29462 6.869955 5.522933 6.182674 5.628658 6.528844 8.187719 37409.58 42.85743 -82594.15 3.877484 5.622195 4.487686 3.068205 14.02109 -22.24316 22.81518 108783.6 -30144.58 12.44949 69.84574
1.582115 4.145262 5.123514 -0.7197092 -1.766051 -3.182227 -2.474499 0.05711661 6.731384 7.218681 9.486343 6.748846 5.033604 6.585985 6.353924 8.662928 5.511103 2.989383 8.188904 5.706498 8.471707 5.774419 6.826005 7.62643 5.602186 7.863668 -156138.7 35.777 -39971.23 8.19956 6.065862 5.1734 4.167108 23.45685 -11.85596 43.51272 60251.7 52187.7 3.582254 -36.46107
0.887844 3.564682 5.704724 -1.782265 -1.562217 -3.014694 -1.605779 0.8511255 5.877349 6.659201 8.170991 6.19369 6.207611 7.550913 6.152168 7.195739 3.823629 4.730925 7.461635 4.689333 7.098108 6.53743 8.198378 6.111654 6.31692 9.412103 -89955.27 -11.60432 60181.76 9.193116 7.706493 6.907683 5.499604 0.8445858 -9.990072 9.024662 17623.26 11037.16 10.85991 -60.94493
0.8500544 3.595621 5.36193 -0.9667231 -1.737763 -2.798311 -2.245835 0.1457275 6.774488 5.234674 8.437151 7.231514 3.057695 5.566054 4.851248 7.234064 4.546292 2.546734 4.993561 3.602159 6.322239 6.413267 7.450986 3.353019 6.366178 6.572229 -35989.38 -21.65324 50551.26 7.750695 8.9535 4.007409 4.4177 12.4325 -5.38102 34.00164 71051.44 131486.2 15.30139 -61.36547
2.008135 2.945346 4.273703 -0.375234 -0.7094885 -1.901064 -1.088239 -0.2407262 8.535247 7.896183 9.890071 8.044731 6.770098 7.683656 7.962298 9.335477 9.908591 2.154057 8.974828 6.851668 7.655236 8.05113 10.16981 7.29058 8.843135 8.441175 -70733.18 20.60457 -172047 5.558454 10.04941 5.021796 2.891561 11.61023 -5.60853 17.65278 -49278.09 -131723.9 7.914712 -25.07292
1.379399 4.232471 6.30744 -1.831913 -1.433926 -2.415527 -1.968307 0.08357598 7.033939 7.460627 8.624259 6.802267 5.541707 7.029358 6.896509 8.909777 7.888903 7.771864 7.647299 5.243042 6.7448 6.365007 9.221609 8.985821 7.322006 9.478126 115127.9 -65.00207 -36801.51 12.31341 9.105296 10.48066 4.887778 13.45785 -4.792622 32.06686 -16135.02 175823.9 6.774462 99.89369
0.9099983 1.116787 2.993373 -1.287495 -1.592726 -2.414991 -2.113982 1.07781 7.738322 6.849038 9.660682 6.622991 5.84023 8.119947 6.300559 7.848279 6.152191 2.737909 7.633091 6.546322 7.328262 7.264694 7.711779 7.665212 8.004439 8.139005 -96083.57 20.71639 -140278.8 4.348053 8.980972 6.909843 7.607173 -2.093752 -3.570563 10.9802 15798.17 81145.1 5.460425 -10.57656
1.445357 2.983715 4.670426 -1.247219 -1.513686 -1.936126 -0.9562504 0.517271 7.728891 7.601167 9.365832 7.470164 5.854279 6.929475 9.541209 8.623397 11.74548 5.47685 8.240705 7.257867 7.679847 6.176582 7.543502 5.352401 7.365817 10.17288 75924.72 2.512414 116790.2 12.1209 10.20621 8.563334 6.828095 2.232388 -8.402058 32.83672 39968.47 23342.52 7.679108 126.2632
1.367528 2.622654 4.608855 -1.737873 -1.976599 -2.628757 -1.999222 0.2846403 8.761768 7.78856 10.55721 8.999549 9.270859 10.72834 10.10399 9.884086 8.231521 6.426638 9.220383 5.597107 8.682416 8.155551 8.585124 10.80838 9.130087 10.24666 -1552.98 32.60299 -103002.1 8.789683 5.708468 8.594206 6.130594 -1.834758 -9.741768 10.85505 54613.16 123930.8 14.46947 -35.32415
1.858008 1.357615 2.678656 -1.915696 -1.316524 -2.793453 -2.695371 0.379288 8.893409 7.531546 8.93812 10.24253 8.526795 9.197012 10.43764 10.83197 10.02319 6.576175 10.75283 5.578982 9.275282 8.022973 9.366219 6.382525 8.139078 8.395454 -27823.78 167.0887 127834.6 9.057013 7.658791 8.780226 9.497472 2.083848 -1.613161 10.86198 55503.11 0.2146976 13.67427 -138.0398
0.4792054 2.811817 4.289318 -2.039045 -1.816512 -3.384923 -1.409878 1.10745 10.05039 10.05137 11.81453 7.722993 8.67197 9.900062 10.0637 10.9378 9.167592 6.835242 10.75482 7.561702 9.578761 7.359789 10.40084 7.17877 9.945205 12.00706 -57933.41 -86.68095 115140.8 9.26991 15.5808 9.082623 4.469907 1.01532 -5.666647 27.59278 94428.36 56354.01 12.4857 -8.301721
0.8564888 2.771568 4.282114 -2.627673 -2.506521 -2.704762 -2.208886 0.5477059 10.33875 10.7426 11.81291 10.91707 10.33339 11.60089 9.165952 12.11503 13.3463 8.267368 11.62128 10.94532 10.74675 10.23187 11.9852 7.704435 10.69846 11.76879 93836.17 -9.137535 66354.95 10.49451 10.32738 10.18404 9.445715 3.287982 2.163655 39.6434 -112903.7 -49687.48 15.52966 128.0323
0.6747026 0.8210613 2.502249 -2.936455 -2.904296 -2.896165 -2.294471 0.220138 10.66837 10.07019 12.84008 11.14492 9.338676 12.6214 12.32986 10.69675 11.82565 12.2556 10.961 10.99816 10.41675 9.906514 11.73725 10.06181 10.05975 14.47734 -112206.1 65.92178 69227.13 10.0077 8.720477 11.83034 10.31267 0.9388888 -9.509231 12.16082 3050.783 125516.9 9.964438 -42.72831
0.9036674 3.632634 4.30206 -1.445175 -1.62365 -2.667956 -2.206968 0.09818139 9.309758 9.276693 10.86587 8.962849 8.467563 10.26822 7.747583 11.7072 9.174934 4.467777 11.28745 5.324807 9.731445 8.276765 9.929313 9.511709 9.289264 12.72685 106908.5 91.70442 -33342.25 12.14961 8.976642 9.902602 6.033753 9.885412 -3.283592 30.5759 131011.4 103164.7 12.96717 88.34674
1.260632 1.742494 2.645573 -1.825738 -2.253434 -2.758648 -2.117002 0.9466183 9.9373 10.46922 10.95599 10.2602 7.922873 10.32535 11.2132 11.16306 12.04991 5.889899 10.99857 8.13296 10.98296 8.757645 8.20908 9.323355 10.1954 13.50429 -112794 66.21651 -82540.86 9.856728 9.445301 8.612148 5.151458 -12.06183 -19.66623 17.50044 -68583.64 206354.2 7.643037 54.23191
0.3108424 2.475829 4.187746 -1.88722 -1.888378 -3.440711 -2.21046 0.3918086 9.815386 7.64504 11.67614 9.484406 8.415121 7.957157 10.22343 10.80108 10.05685 5.407753 9.498112 7.910599 10.33678 8.233926 8.87347 9.395055 9.340692 11.77821 -2698.504 29.1028 3996.17 10.94079 5.508807 9.639458 5.672485 18.53284 -10.35495 16.69701 -1784.694 217663.7 18.22805 -30.54891
0.6929048 0.3973014 1.84676 -2.569363 -2.154854 -2.844282 -2.771686 -0.3071712 9.538337 10.15486 10.83277 11.45186 10.08553 10.11058 9.670525 11.67079 9.916927 7.490878 11.23834 8.055869 9.720776 9.612777 9.963868 6.055781 9.178614 10.71949 67310.53 31.59975 -25341.96 10.23806 9.39372 9.137483 10.08113 13.07338 -5.120796 19.7016 -82283.71 -106420.5 17.70455 -43.53996
1.241492 2.636553 4.967387 -1.709267 -2.046478 -2.783128 -1.86846 0.08004544 8.456925 7.308489 8.455664 8.765508 7.03828 8.622703 11.53283 9.698231 12.04404 4.548596 9.516108 8.439139 8.742811 6.394533 10.34618 7.175218 6.952092 10.37775 232210 -101.1095 -24609.6 10.4611 11.65231 12.33354 6.898224 13.61176 -11.64533 53.41591 12017.34 -44109.79 3.905868 72.38446
2.211762 3.972854 4.770554 -0.3671191 -1.110399 -1.640897 -1.778354 -0.1040949 6.952952 6.659243 11.53754 6.970979 5.765905 7.299179 5.792358 10.03088 6.896871 3.902397 8.251638 5.725441 6.696946 6.460275 8.816832 6.92541 5.519651 8.862256 15430.34 -20.35904 235203.3 8.788599 5.516275 11.39515 6.025786 21.67038 -3.1331 25.83732 2733.854 -52566.63 10.28352 -138.8989
0.9416797 3.964158 4.530855 -2.559998 -2.977043 -3.602038 -2.90541 0.5673879 8.79275 9.529391 10.12792 8.466115 6.980201 7.81274 13.03749 10.02749 8.911451 8.772816 9.294253 4.324855 9.036542 7.310679 9.590125 8.805531 8.077385 12.313 -150871.9 -14.32165 -74586.67 7.296513 8.688944 9.2675 5.732261 13.53893 -9.919607 57.22484 -15371.96 -204990.4 20.50558 42.82443
0.8569213 0.9857744 4.355935 -1.996503 -2.012684 -2.359427 -2.009874 -0.5440078 7.819163 8.046906 10.34773 8.160489 7.087639 9.913073 10.16783 10.7391 7.763284 7.741432 8.305123 6.983879 8.483657 8.623476 10.96941 8.268463 7.142473 9.384228 67892.24 -41.58652 195972.9 11.10993 10.18678 9.251982 9.581667 21.21733 -7.957278 43.14348 -70400.75 95582.84 16.53512 124.5948
1.645697 3.958507 4.443565 -1.191394 -0.6239115 -3.324668 -1.650412 -0.3430882 7.181672 7.082474 9.507756 7.538814 5.558413 7.748391 6.904283 8.954538 7.387912 9.557807 8.898576 10.74045 8.59704 6.97961 8.760978 7.483999 7.514127 10.55222 97641.58 40.42021 53359.95 5.850793 12.51462 7.581566 2.275577 5.431116 -9.97069 54.49417 -72786.99 12257.45 11.13409 -0.6844032
