factor(Management_Group)201701_HI_ME01 factor(Management_Group)201701_MI_MD01 factor(Management_Group)201701_MI_ME01 factor(Management_Group)201801_FEH_HGD1 factor(Management_Group)201801_FEH_HGD2 factor(Management_Group)201801_FES_MD01 factor(Management_Group)201801_FES_ME01 factor(Management_Group)201802_FEH_HGD1 factor(Management_Group)201802_FEH_HGD2 factor(Management_Group)201802_FES_MD01 factor(Management_Group)201802_FES_ME01 factor(Management_Group)201901_FEH_HGD1 factor(Management_Group)201901_FEH_HGD2 factor(Management_Group)201902_FEH_HGD1 factor(Management_Group)201902_FEH_HGD2 heterosis perANS perHHS perARS perSHS perDSS perBMS perBRS perBNS perSGS perBVS perCHS perCAS perGVS perLMS perMAS perSAS perSMS perTAS perBVSo perCHSo perLMSo perHH perAN perSM perCH perM2 perM3 perRS perBV perBR perXB perRO
0.1617897 -0.03896458 0.3774195 2.152943 3.105407 -2.090687 -3.25385 3.945524 6.224756 -1.328542 -1.153264 0.0440713 0.06100343 -1.073973 -0.712095 0.1608607 0.722435 0.5512738 1.455691 0.5967737 -0.489438 0.7504249 -1.648709 0.4795938 -0.6918048 0.02361637 0.8892197 -0.7786748 0.7243928 0.2670157 -0.5317541 -0.1842922 0.02722975 2.010429 25566.24 2.767882 -25260.48 0.2813111 -0.1023655 -0.01799014 -1.788511 6.803054 -8.023713 20.40671 21048.1 10.75985 -0.2526598 -3.121591
0.2564652 0.4951644 -0.02768604 1.814413 3.524148 -0.8355513 -2.668417 3.907355 5.652179 -1.57834 -0.8625087 0.44447 0.7557572 -0.5919615 0.0306853 0.1767925 0.4900835 0.5701115 2.201749 0.3931178 -0.8550185 0.7046041 -0.2858708 0.9792928 0.762465 -0.6306751 0.9400754 1.125596 0.7844498 0.08108098 1.511866 0.6785504 0.4892875 3.096305 25270.14 53.56315 -25032.64 -0.8736837 0.506795 0.774083 0.389316 -1.123763 -9.073311 6.451101 23368.03 11.70944 1.553218 1.362189
-0.01057673 -0.2065514 -0.2920086 1.86365 2.84622 -1.851712 -2.670754 3.316715 5.499207 -1.474704 -1.455074 0.3581246 0.2081569 -0.4634108 0.4422587 0.674607 1.512304 0.6014052 1.868073 2.092302 0.8986239 -0.410978 1.185798 1.348079 0.3338111 0.8249516 1.376159 -0.3905223 0.1300381 0.5187965 0.4203298 0.1709812 0.8232644 1.309177 25454.67 10.47884 -25335.83 0.7815755 1.362441 1.425119 -0.9303711 2.230618 -0.757493 3.431439 23910.28 8.203846 3.285354 -4.323392
-0.06634191 -0.5293057 0.08909334 0.3296794 1.53079 -2.076443 -2.155965 3.086436 4.744544 -1.176975 -0.9247175 -0.4997566 -1.407186 -2.109986 -1.287856 0.4623051 2.183877 1.855548 2.944549 2.530648 -0.3651 1.442166 1.004562 2.655266 1.038766 1.539653 3.320651 3.292633 1.876394 1.409025 1.458927 1.980926 2.125675 1.581396 25456.14 5.680745 -25269.7 1.07531 -0.7256208 1.726002 1.377795 2.50333 -1.458725 4.37076 24262.83 14.27035 2.544268 -13.30035
-0.3756926 -0.08872522 -0.3826201 -0.2115123 0.9032303 -1.832237 -2.527165 1.910499 4.011122 -1.887806 -1.326402 -1.426174 -1.733662 -2.777182 -1.985518 -0.1235904 2.377756 1.825279 2.789033 3.399319 2.835006 2.733083 1.890905 2.132194 2.053876 -0.4292669 3.004807 1.494273 3.071565 1.655443 2.924995 1.438952 1.899182 4.37035 25061.99 38.66924 -25199.75 2.87797 1.509983 1.74486 0.7535448 6.413182 -5.351821 19.94488 27183.91 17.41689 5.729518 -10.04849
0.0009501469 0.07623916 0.2741055 1.325274 2.467815 -0.7698397 -1.936847 2.917882 4.809228 -2.222689 -1.106093 -0.01636791 0.2706583 -1.145075 -0.07473646 0.1587463 1.858011 0.6598218 3.697993 2.612817 -0.1706673 1.100569 1.957748 2.931194 0.7861191 2.989403 2.595981 1.463482 1.430467 1.583167 0.9015378 1.567167 1.374481 3.502617 24566.49 16.36386 -24800.76 2.938472 2.860426 0.5659936 0.873129 2.734888 -4.074967 -7.42568 27432.15 4.403954 4.955925 -8.658764
0.2774972 0.3975639 0.3328611 1.051369 1.670603 -1.531508 -2.005889 4.153807 5.230112 -1.049022 -1.547731 0.5403526 -0.3165858 -1.595393 -0.6788841 0.1242135 2.56681 1.852337 3.372489 3.554438 -0.7011553 2.740622 0.6500628 3.034988 2.482532 1.601577 3.333305 2.008199 2.417846 2.14031 2.141353 2.443325 2.374117 3.996484 25104.45 -4.696773 -24975.21 2.685701 2.265381 2.402406 1.628145 8.085724 -1.965428 19.47537 22978.12 18.93618 4.590079 -21.87747
0.02693288 -0.2795492 0.2925893 2.367776 3.252948 -1.574665 -1.311328 4.464928 5.782409 -0.5930099 -1.076179 1.010023 0.9155358 -0.6434889 -0.2724511 -0.08923748 2.212746 1.459675 2.839596 2.642449 -1.618382 0.84891 0.8872884 2.435818 0.9784025 0.9837548 2.275625 0.8064416 1.598449 1.498169 1.463114 2.845166 1.535766 3.237119 24924.15 -57.02182 -24767.43 1.867416 4.038241 2.775913 0.4334279 7.376215 1.25139 21.89561 23385.64 -2.079637 3.731313 11.80296
0.06725522 -0.619548 -0.6941207 2.269922 3.041666 -1.954893 -1.970442 4.721305 6.191441 -1.655738 -1.711758 0.5714762 0.4559502 -0.8629047 0.5913561 0.2500402 2.556425 2.114533 2.699972 2.621841 1.489451 1.602601 3.095547 3.119086 1.458883 2.192144 2.939368 2.606476 2.804373 1.928875 2.040786 0.6782215 1.768852 3.854829 24915.4 -124.0771 -24588.11 1.690504 2.66992 2.990436 1.836127 3.700345 -7.094028 9.417081 23815.21 4.706105 5.128543 -3.207343
-0.7629457 -0.6909412 -0.413374 1.661163 2.618908 -2.044448 -3.200601 3.387619 5.761075 -2.204213 -2.423019 -0.4046896 -0.7774292 -1.618649 -0.7227124 0.2736837 2.554068 1.953167 3.421732 2.781438 1.235315 1.707616 1.926188 0.702397 1.50086 1.757267 3.214595 2.251417 2.857945 1.043829 1.898902 1.766156 1.829511 2.811141 24663.92 -26.02066 -24640.59 3.153572 1.565294 3.349969 0.2160387 3.025826 -0.5954725 -11.9988 24409.97 2.116711 4.89029 -19.02666
-0.8546596 -0.6086412 -0.497061 1.233068 2.220172 -2.210229 -2.592731 3.264594 5.078073 -1.709028 -1.515123 -0.6486996 -1.588894 -1.878879 -1.192084 0.1251363 2.132776 1.832214 2.490282 2.91669 1.806067 0.9593814 0.006282768 1.815569 1.122643 0.2259736 2.693763 1.084096 2.395265 1.276349 1.889298 1.398613 2.025738 2.706767 25000.1 -46.41719 -25021.38 3.176237 1.946628 2.615781 2.042177 9.150927 -1.849401 17.09413 26733.71 12.41477 4.887927 -3.340408
0.2135328 -0.1697677 0.1459218 1.188961 2.201635 -2.08365 -2.967276 3.118494 4.772924 -1.587276 -0.9463989 -0.7012294 -0.705787 -1.421996 -0.279439 0.4270211 2.149514 1.557099 2.746516 2.595596 0.7126608 0.9302792 0.4041079 1.888142 1.55514 3.194882 1.551176 -0.302987 2.235896 1.389884 0.9518562 1.524955 1.975599 2.070045 24520.5 1.119595 -25272.64 1.261534 1.403477 -0.4858894 0.3328533 -2.518352 -4.200477 2.539021 33150.02 -4.117094 4.868791 -18.84466
0.3705426 0.03211845 0.2745353 0.7591285 1.011555 -2.112107 -3.21512 2.515369 3.950579 -2.340786 -2.233144 -0.5469771 -1.411029 -2.537496 -1.603964 0.4191681 2.604973 1.441334 3.360358 2.767233 1.442575 2.362832 0.2121094 1.908864 1.628471 2.222892 2.242408 0.5332591 2.608788 1.7584 1.726052 3.973273 1.667875 3.398912 25144.92 -40.61495 -25252.68 1.330455 2.51695 2.813771 1.884273 5.426592 -7.261144 19.20126 27910.95 15.87887 3.856064 -16.68244
-0.5993363 -0.9900121 -0.3792562 0.5524905 1.119001 -2.002766 -3.227039 1.810025 3.642533 -1.800125 -1.386329 -1.370781 -1.726412 -2.692862 -2.134124 0.1630512 2.975868 2.040684 4.557992 2.784099 2.299167 2.182035 2.680781 2.19807 1.427401 1.257627 3.46414 2.727965 3.436527 2.802349 1.283949 3.077634 2.830945 4.562445 25366.89 -129.3206 -25209.51 4.083832 3.064727 3.176785 0.7894779 -2.328479 -7.826253 13.81404 25053.56 -0.6471655 5.575105 -11.21547
-0.8001544 -0.7947718 -1.086356 -0.3298315 0.4630896 -2.026383 -3.009124 1.549944 2.869093 -2.353626 -2.177192 -1.70001 -2.110192 -2.711182 -1.463379 0.2801348 3.507611 3.01453 4.579615 4.178439 2.379349 3.323864 2.751707 3.95074 1.32026 4.906698 3.969949 2.114465 3.333485 3.056058 2.7374 3.55392 2.872895 4.813532 25532.32 12.46484 -25215.07 3.622291 -0.4247428 1.888309 1.703613 1.372072 -1.917813 23.32604 21390.38 5.193241 7.421309 -3.678234
-0.2900485 -0.5374569 -0.7022893 0.3307897 1.687135 -2.011312 -2.878717 2.258488 4.22351 -1.940627 -1.125381 -1.113196 -1.460707 -2.53589 -1.42288 0.3908281 2.895425 2.345985 3.467265 2.519743 2.842484 1.398059 1.4362 2.794345 0.3963453 1.50541 2.701915 2.231437 3.164267 2.03136 1.198202 3.987578 2.692065 4.588912 25747.05 -50.23785 -25398.54 3.27116 3.917924 2.967 1.988593 -2.265327 -4.576286 31.35651 21409.46 17.37876 4.613249 -8.447306
-0.4528415 0.363217 -0.1490137 0.5398864 1.824437 -2.548819 -2.177101 2.488293 4.639353 -1.836322 -1.835418 -0.09270482 -0.9105017 -1.677837 -0.740451 0.3627975 3.236834 1.649149 3.810656 3.155347 0.96338 1.759253 1.997087 2.644249 1.284922 -1.189293 2.834961 2.177135 3.271863 1.756857 2.051457 3.474878 3.05773 4.395591 26339.26 7.126471 -25661.84 1.725104 -0.9279514 2.618964 0.1484797 3.38381 -2.779116 3.901542 18118.91 3.548578 2.015975 -3.705058
-0.008597557 -0.3317038 0.3184479 1.902747 2.86683 -0.8353647 -2.099723 4.199535 4.887065 -0.8560146 -0.5054948 0.2395535 0.07652073 -0.8116124 -0.2259213 0.0726134 2.720419 1.845347 3.297446 2.89793 -0.03495871 1.784865 3.979736 3.015578 0.9089497 1.116929 2.935539 2.12674 2.947814 1.915161 1.571073 1.943042 1.745077 3.592366 26227.07 9.472156 -25602.81 1.021578 1.774136 2.722177 3.263251 4.594621 -1.331785 -7.12688 18634.32 18.36043 4.740421 -10.49871
-0.5330983 0.1016953 -0.1734088 0.8764349 2.862882 -1.823541 -2.720103 3.684763 5.568808 -2.045724 -1.852164 0.09560665 -0.3979318 -1.216789 -0.1980962 0.666606 3.073399 2.054832 4.019813 3.816887 2.295284 2.542631 1.982268 2.252267 2.887055 1.233254 3.608134 1.559775 2.899221 2.544952 2.131317 1.936814 3.387149 3.247606 26003.56 -34.09643 -25511.75 0.7576655 2.578372 1.558474 1.179815 -1.257169 -6.153515 2.437274 21210.86 10.1194 6.031186 2.74594
-0.08054873 0.342859 -0.07819341 1.88298 3.105434 -1.335246 -1.831524 3.489149 4.936058 -1.310498 -0.688058 0.9286126 0.1945609 -0.4532064 0.3512477 0.7351788 3.314376 2.848227 4.125646 4.254699 2.917977 3.462082 2.60135 2.724543 2.916386 2.117818 3.62124 1.064714 3.761662 3.016462 3.065949 1.36138 3.152825 5.278964 25932.21 23.36926 -25363.52 2.736291 1.722873 3.438726 1.220702 3.465186 -6.719488 33.6501 19474.63 6.815013 9.118278 21.91446
-0.3871176 -0.02851278 -0.4466758 1.459585 2.318647 -1.171494 -1.605107 2.871145 4.471927 -2.613226 -1.712062 -0.1203185 -0.3377666 -1.674063 -0.6017928 0.2480559 4.031012 3.238568 5.027971 4.683711 2.186966 4.33947 2.896878 4.029503 3.432511 2.955282 4.480638 3.206861 4.050108 3.009431 3.375252 4.200653 4.126606 3.795405 25625.17 49.40593 -25067.29 4.081601 7.134168 2.259888 3.824011 11.26883 -1.104923 35.56903 18792.65 -1.406066 4.651263 -15.20371
0.07432551 -0.1921101 -0.2001975 0.9617059 2.188095 -1.694177 -2.081413 3.018812 4.304151 -1.433157 -1.371328 -0.730807 -0.6750145 -1.341039 -0.9461327 0.1579835 4.795417 4.475865 4.617261 3.900571 5.191137 4.578124 3.262052 4.711313 2.133701 4.961729 5.082618 5.514379 4.281382 4.092467 5.376455 5.015934 4.477969 6.045819 26023.42 -14.36363 -25235.06 4.011293 3.947389 5.234147 2.937 3.641133 -6.827542 55.36328 15550.74 12.16207 9.311834 -31.16914
-0.6283804 -0.007366356 -0.27187 0.4957874 1.620956 -1.445439 -2.209103 2.827473 4.460063 -1.587749 -1.145078 -0.9643823 -1.392576 -1.988517 -1.197145 0.1442033 4.545243 4.030009 5.152153 4.620027 4.572775 3.591565 2.548395 4.542279 2.970403 3.117483 4.843193 4.313022 4.927393 4.595195 4.534933 4.93852 4.191171 5.066523 25934.07 13.82636 -24888.46 4.375216 5.344009 4.529898 6.012078 8.235387 -3.843754 42.86466 14002.21 9.77445 9.469991 -6.921176
-0.229079 -0.4857703 -0.09805034 0.7645843 2.239274 -2.080428 -2.682724 2.741102 4.315281 -1.957516 -1.390441 -0.7337596 -0.4828486 -1.857282 -1.126561 0.2480575 3.952134 3.598963 5.244547 4.376361 2.364494 3.499146 2.224324 4.135265 2.832773 0.818325 2.992859 1.675833 3.680123 3.090908 2.004044 3.423761 3.800132 6.916613 25669.92 -101.8371 -25141.45 3.146542 3.890286 3.908681 1.879091 3.859827 0.7311759 18.19054 19791.43 9.055197 5.012584 -15.70944
-0.4255104 -0.01941874 -0.8230398 1.6157 2.913726 -1.446419 -2.235348 2.468651 4.526383 -1.702365 -1.27919 -0.09686606 0.1287972 -1.427352 -0.6590127 0.2267739 3.535451 2.767363 4.730438 3.791883 1.826416 3.489593 3.091613 3.81468 2.249237 3.354258 3.698943 4.92408 3.245086 3.254983 1.666917 2.367054 3.887406 2.1615 24856.29 -21.88765 -24767.73 3.611594 1.902548 3.937346 2.486341 -0.3340901 -0.7507986 3.620164 25224.38 3.590821 5.237529 -21.14828
-1.493572 -1.006538 -0.8882524 1.089896 2.984737 -2.281071 -3.525909 4.044342 5.74498 -2.158269 -2.000104 -0.2212816 0.2908109 -1.342703 0.0643313 0.116685 2.897092 2.964429 3.308414 3.328191 2.628367 2.468357 3.407504 3.641219 1.518879 2.902919 3.450246 1.360794 2.936833 2.226286 1.731323 2.898975 2.364023 5.120071 24823.63 -62.31273 -24569.49 1.452975 3.936474 2.712574 3.499396 2.253748 -2.460058 15.04727 21991.55 16.27163 5.345265 -2.216885
-0.268897 -0.2948899 -0.6371026 1.370319 1.894489 -2.533159 -3.331095 3.738286 4.457059 -1.904301 -2.073996 -0.1414442 -0.3323456 -1.376962 -0.8929171 0.1019827 2.947392 2.217726 3.930506 3.846737 1.173748 2.747522 2.203948 3.476437 0.3652224 1.208052 3.336697 1.573149 3.294068 2.659154 2.198171 3.031097 2.722781 5.292351 24426.54 56.14429 -24431.06 2.355797 1.685608 4.658043 0.9052746 11.14171 -3.852691 -0.152739 24231.57 -8.398954 3.630276 10.93996
-0.3382268 -0.6203743 -0.5291366 1.250405 2.730019 -1.423003 -2.533054 3.823243 5.195868 -1.876348 -1.370563 -0.1499014 -0.2208975 -0.9628767 -0.1277874 0.1379579 2.2525 1.123432 2.789847 2.867018 0.6580434 0.8849047 1.44083 2.945079 0.7546966 2.267169 2.112979 1.688819 2.67463 1.625045 0.6713847 1.056587 1.735496 4.172645 24718.98 -95.24147 -24807.01 3.519714 3.375489 4.131607 1.519347 1.277802 -1.47274 5.703426 26926.68 3.288017 5.775273 -0.3769863
-0.4733139 0.1399391 -0.1707545 1.868683 3.04706 -1.518222 -1.961686 3.496009 5.478735 -2.169353 -2.053449 0.04414062 0.4450927 -0.8515515 -0.0289297 0.2637502 1.969537 1.775191 3.152754 2.553567 0.8974205 0.7890296 0.6152948 2.347801 0.9942027 -0.8248095 2.276024 1.242255 2.396701 0.9527134 1.44031 0.8248525 1.940886 3.643283 24689.41 -118.5816 -24362.07 -1.685077 0.4932275 1.554433 0.4247953 2.986492 -4.64025 23.41914 22700.87 10.93089 6.455467 -3.614543
-0.8636167 -0.7127047 -0.3381079 0.7229257 2.328816 -2.344527 -3.066672 3.202885 4.941068 -1.671364 -1.809153 -0.2234493 0.2125789 -1.734794 -1.250592 0.5165015 2.330461 2.213471 2.746563 2.193313 1.214898 1.054932 1.1252 2.153247 1.572935 -0.6622514 2.546957 1.003386 2.490049 2.065255 0.0606359 0.3825073 1.89761 2.638461 24904 -33.71612 -24668.33 0.4711208 2.323757 1.337536 -0.3831537 -2.309332 -4.529152 24.12248 21334.91 14.33057 1.446152 -32.09394
-0.7281049 -0.8912622 -0.3528309 -0.07712688 1.614476 -1.998525 -2.68351 2.17566 3.116837 -1.831841 -1.459717 -1.27668 -1.701727 -2.762477 -2.101729 0.4396759 2.486666 1.86398 3.148364 3.483899 1.315857 1.527091 2.721531 2.578277 1.345975 1.086404 2.706381 2.61012 3.166863 1.606167 0.9899502 1.494513 2.66463 5.413986 24853.27 -14.16971 -24375.38 3.384036 2.570181 1.279452 1.660479 0.2779724 -1.008832 -1.304613 19406.07 4.947351 5.107427 -6.788557
0.0571117 -0.1229674 -0.7970424 0.1655685 1.148612 -2.353724 -3.263044 2.342142 3.796653 -2.039583 -1.551849 -1.276481 -1.673677 -2.403735 -1.677245 0.1045779 2.804583 1.92498 3.913855 3.296651 2.474699 2.761821 2.059855 1.857181 2.44276 1.143713 2.879867 2.393503 1.803702 2.658832 1.968405 2.893702 1.76814 2.899395 24367.02 30.97858 -24255.9 3.792632 3.182003 3.136039 0.9912842 5.163601 -1.319912 18.64375 22306.21 7.81973 7.315075 -34.59512
-0.8026631 -0.5232485 -0.6307326 0.6779274 1.572794 -2.287834 -2.730451 2.673565 4.688909 -2.696057 -3.126738 -1.759473 -0.5274051 -2.257985 -1.709935 0.165793 2.568645 1.918181 2.56144 2.867046 -0.1158534 2.243406 0.1495796 2.812457 1.731768 0.2354384 2.700817 1.317872 3.150078 2.128875 1.629035 1.873821 2.735555 4.415518 24146.99 -27.75823 -24100.91 1.960109 3.206781 3.705716 -0.3006001 5.575857 -1.216544 46.94993 24882.27 14.07321 4.03663 -31.27996
-0.3412848 -0.8277377 -0.2844774 0.9079567 1.879184 -2.66608 -2.994705 3.074041 4.724709 -1.721806 -1.748249 -0.5418558 -0.5006597 -1.284248 -0.9987418 -0.3164077 2.49631 2.318873 3.362634 2.586641 1.449769 1.746583 1.222601 2.443871 3.432148 0.1193503 2.584749 2.152979 2.639964 1.830019 2.399351 2.465853 1.56228 2.818814 23795.99 -40.98051 -23847.26 2.012061 3.549948 3.862553 2.611294 8.040179 -0.7994822 43.71678 26023.27 10.65865 6.569866 -13.45656
-0.02194053 -0.15778 -0.1401392 1.445964 2.178738 -1.498529 -2.315401 3.262409 5.125005 -1.318114 -1.57609 -0.547631 -0.8591391 -1.575789 -0.6377748 0.2200233 2.291392 1.74346 3.114074 3.215351 3.724066 1.863621 0.9023404 2.923595 2.159413 0.5246212 2.581438 1.922257 1.895444 1.532492 1.493223 2.385766 1.932464 2.068548 23429.75 -30.12802 -23468.64 1.440229 1.784678 2.390996 2.580239 3.795942 -5.59319 11.83221 24338.46 22.92223 4.905359 -10.54326
0.08798334 -0.1513278 -0.03259344 0.7945853 1.735739 -0.6725915 -2.398801 3.691891 4.449617 -0.9095554 -0.7262304 -0.8219379 -1.200627 -2.370565 -0.971514 -0.02588063 4.101735 3.041147 4.962172 4.349445 1.519348 3.44109 -0.1216201 3.426842 3.881952 2.540663 4.038602 2.841436 4.016597 2.71081 2.47474 4.248045 3.408824 5.194368 23025.71 -8.24658 -22756.87 3.783724 6.13858 2.304703 1.61311 7.311149 -0.2965067 2.329416 21441.7 4.34081 4.675103 7.832742
-0.09896485 -0.3225801 -0.03006149 1.769311 2.479435 -2.058959 -2.648319 3.860725 5.028946 -2.01934 -1.562218 0.5140934 0.1241293 -0.5334559 -0.02864057 0.364902 3.123813 1.837984 3.516266 3.157897 2.848352 2.102655 1.128985 3.221352 1.812679 1.730561 3.809916 2.025563 3.149918 2.102765 1.160012 3.100726 2.342852 4.31164 22956.19 21.51753 -23365.1 2.480583 2.509911 1.90771 0.6966729 6.202653 -4.248848 11.91129 27912.04 -0.3303688 4.126985 6.437317
0.03265881 -0.1944337 0.1107963 1.71741 2.753537 -2.039919 -2.837036 3.019509 5.283761 -1.542141 -0.8320263 -0.007760239 -0.2542189 -0.886983 -0.6174696 0.5095594 2.862506 2.986615 4.152198 2.967237 2.356612 2.545933 3.545011 3.56143 0.1735764 2.891005 3.719205 1.522524 2.824493 2.620574 2.890101 2.500013 2.705328 4.641708 23117.7 -113.3154 -23144.7 2.108814 4.877299 1.989893 3.174089 -4.829417 -2.348128 20.6056 22752.39 -3.301723 4.318902 -1.588059
-0.02722283 -0.6425516 -0.008163394 1.424394 2.738784 -2.44505 -3.003822 3.685426 5.04014 -2.105851 -1.730915 -0.5840734 -1.048108 -1.665666 -0.9522584 -0.06008883 3.675052 3.266689 4.645266 4.824714 2.541225 3.831384 4.972321 4.342864 1.695328 3.003757 3.966333 2.939958 3.812569 3.694353 2.05347 1.830562 2.843599 6.531654 23311.33 38.30717 -23492.62 3.630292 3.786171 1.489642 4.031759 8.254209 4.729511 23.82912 26151.67 -1.191222 8.966837 -8.134464
0.009033262 -0.2924233 -0.0183022 2.101343 3.71577 -0.8593839 -1.512369 4.008903 5.440846 -1.304222 -1.145071 0.176987 -0.1216973 -0.740626 -0.2626681 -0.2528682 3.834975 3.420241 4.612599 4.255136 2.582719 4.043526 4.005887 4.549188 2.9885 0.492714 4.234043 3.116118 3.598036 3.126512 2.662015 3.036193 4.086364 7.660984 23061.36 -39.31857 -23473.66 3.053923 0.07875671 5.246552 0.405282 0.4743946 -9.463768 12.19746 27336.34 18.56361 6.767513 -20.83872
0.2191163 0.3560117 0.0331748 1.304294 2.762798 -1.20433 -2.737461 4.003227 5.333201 -2.015555 -2.407465 0.2778102 -1.018306 -1.649498 -0.5144635 0.4852208 4.010193 3.158143 5.096306 4.180176 3.330575 3.55831 4.276355 4.316488 1.70114 1.01673 3.8382 5.614355 2.998913 3.710053 3.281498 1.739343 3.451043 6.621826 23958.36 -56.05342 -23752.17 2.247456 2.961584 2.241559 0.6743198 -0.2028156 -7.392031 35.81222 21866.65 26.07318 7.232284 -14.87515
-0.4496371 -0.7973344 -0.3671486 0.09739037 1.539734 -1.740455 -3.056506 2.326467 4.766586 -2.732059 -1.641795 -1.102001 -1.399061 -1.911144 -1.139486 0.1797912 4.26765 3.921124 5.272463 4.849904 3.905849 2.769226 3.990717 4.200212 2.67933 4.163093 3.915556 3.91824 4.54562 3.265346 2.861595 4.477412 3.472617 5.057039 23732.13 6.843918 -24017.91 4.272784 3.039183 2.879841 4.057443 1.492938 -8.699981 28.44232 26427.53 -4.227619 11.8042 10.13585
-0.5856429 -0.5195853 -0.3770194 0.2605481 1.152317 -2.428849 -3.212677 1.656105 3.815927 -2.338018 -1.378388 -1.752723 -1.952016 -2.673565 -1.410031 0.04111558 4.679404 3.455798 4.884025 4.737446 1.435398 2.545451 3.265615 4.445731 1.864665 4.093976 3.777929 4.792181 4.293615 2.704875 2.526292 4.028314 3.617812 5.321246 24074.29 4.321814 -24011.53 4.745859 4.610063 3.394503 3.393184 3.131206 -3.785906 13.31848 22915.56 9.313443 6.178017 1.988966
-1.029523 -0.707526 -0.8609561 0.2573522 0.8053998 -2.7271 -3.280592 2.126423 3.716676 -3.105677 -2.270107 -1.510281 -1.079199 -2.890663 -2.151222 0.4843782 4.491784 4.121659 4.253178 3.577284 2.524279 3.274948 4.519212 3.794811 3.892773 1.304023 4.247362 2.624563 4.742564 3.438295 3.959537 1.85154 3.498872 4.896334 23648.43 -38.98559 -23628.41 4.095126 5.131183 2.516247 0.974153 1.960169 -7.151673 35.99913 23734.81 8.506286 5.509805 -5.390467
-0.09674434 -0.5318773 0.4269128 1.519862 1.561238 -1.882189 -2.434723 3.191945 5.028249 -1.86727 -1.510685 0.08106308 -0.7123059 -2.000704 -0.1811775 0.3475875 3.150447 2.282947 4.651247 4.048382 3.657676 2.108739 3.334925 4.057157 2.065558 1.93433 3.638703 3.370775 2.844531 2.757449 2.598692 3.907503 3.940437 6.189938 23413.56 -61.08534 -22891.93 3.319216 2.430612 2.326004 1.970702 4.841694 0.4995066 9.737238 17797.97 17.56832 7.909546 -23.0963
-0.5264458 -0.5862115 -0.1611036 0.992166 2.05657 -1.811637 -2.443713 3.814952 4.924573 -2.243719 -2.523746 -0.1310172 -0.5823147 -1.638709 -0.6221543 -0.07560838 3.948683 4.320097 5.26985 4.671111 3.457504 4.376254 5.740137 4.750557 4.315582 4.337136 4.349891 3.137859 4.964523 4.025639 3.886014 3.995142 3.825783 6.597684 23679.02 -21.08754 -22965.63 3.608788 3.888064 3.661205 3.840423 -0.3408407 -2.214491 -6.415189 14969.65 24.63155 6.997105 -6.455371
-0.001042717 -0.2751044 0.1972584 0.4874933 1.565455 -1.592671 -1.962548 2.853926 4.263648 -2.148358 -1.06518 -0.2793569 -1.445013 -2.180699 -1.624607 0.09753051 4.550678 4.267103 5.563356 4.637843 3.537718 4.111636 3.696226 4.904149 1.576234 2.924553 4.281666 3.479971 4.747276 4.07021 4.264371 4.707971 4.335014 5.304794 23190.33 33.25066 -22889.73 3.797342 4.214338 3.403479 5.488396 6.431648 -0.9413367 39.5671 18715.03 0.7425539 9.015105 -3.85846
-0.2405412 0.4609937 0.05477827 1.457089 2.044441 -1.339876 -2.493126 3.257353 4.494846 -1.387989 -1.910272 0.08688836 -0.514395 -1.042843 -0.9245832 0.6235864 3.977188 3.056677 5.403675 3.620134 1.761995 3.672432 3.420401 3.49195 3.123475 0.4331015 4.464888 3.070654 4.393742 3.36494 3.269157 4.587118 4.042729 5.032152 23398.62 -96.16477 -23070.14 3.928203 4.898457 4.335307 2.173969 2.811136 1.470066 32.00044 20818.27 -2.161112 4.216684 -16.55976
-0.3724154 -0.6399636 -0.47454 1.464279 2.712356 -1.960844 -2.174881 3.79363 5.002004 -1.747346 -1.654533 -0.1338199 -0.07416429 -1.440145 -0.3553962 0.2633468 4.499617 4.442638 5.371519 4.89722 2.071686 3.636976 2.233354 4.421629 1.606917 1.516326 4.807783 3.790606 4.483514 3.645682 3.307063 2.731355 4.179542 5.512182 23351.79 -88.1489 -23137.4 4.565296 4.106646 4.47877 2.778918 5.106743 -2.970607 63.99901 20629.41 20.06491 10.06182 -9.743734
0.3177044 0.09259187 0.08891764 1.660789 3.265288 -1.749901 -2.48991 3.751045 4.888558 -1.91624 -1.375582 -0.1017809 -0.9158281 -1.116337 -0.8102126 0.1922797 4.732117 4.38735 5.179228 5.094465 3.301461 4.092024 3.290964 4.480255 3.322862 3.397771 5.304922 3.300045 5.084019 3.701054 3.622346 4.887235 4.398978 6.988792 22985.16 -49.57127 -22856.09 2.843384 5.61749 3.727378 2.852163 5.4294 -3.082702 4.85589 20698.45 -6.658013 5.478592 -1.927557
-0.1259428 -0.03585479 0.1121343 1.249993 3.043916 -1.754847 -2.972504 2.997196 4.810846 -1.439037 -1.626686 -0.1409056 -0.7974128 -0.809048 -0.5057444 0.06044538 5.039643 4.575198 6.411961 5.314435 3.323597 4.320578 5.813823 5.346593 4.433052 2.920663 5.991348 2.835623 5.68536 4.305075 4.184634 3.655097 4.386909 6.169299 22779.48 -25.40225 -22449.53 3.976767 5.092496 3.802649 1.865124 0.7108181 -1.338067 -6.444354 18757.12 10.35091 8.856427 -13.7631
