factor(Management_Group)201701_HI_ME01 factor(Management_Group)201701_MI_MD01 factor(Management_Group)201701_MI_ME01 factor(Management_Group)201801_FES_MD01 factor(Management_Group)201801_FES_ME01 factor(Management_Group)201802_FES_MD01 factor(Management_Group)201802_FES_ME01 heterosis perANS perHHS perARS perSHS perDSS perBMS perBRS perBNS perSGS perBVS perCHS perCAS perGVS perLMS perMAS perSAS perSMS perTAS perBVSo perCHSo perLMSo perHH perAN perSM perCH perM2 perM3 perRS perBV perBR perXB perRO
0.1204768 0.05333954 0.07662859 0.2452219 0.3820967 0.2298703 0.2115725 0.0953795 0.8375185 0.7662841 0.9584105 0.7122937 1.618318 1.084855 0.969182 0.8631781 0.6963925 0.9751259 0.8608092 0.7906395 0.81521 0.8012257 0.9260367 0.8788934 0.8977633 0.3449125 -832.8201 10.91219 810.0435 0.9312622 0.8087971 0.8903308 1.049357 0.5017591 0.7955797 3.109615 -485.1149 0.4510546 0.5913108 5.216624
0.04334391 0.01771706 0.04374261 0.2990219 0.4391283 0.252132 0.18889 0.08165415 0.9114365 0.8478875 0.8563222 0.6749968 1.296094 1.144861 0.3816557 0.8554834 0.7451679 0.8018655 0.9123617 0.8002911 0.8159513 0.8495027 0.7854935 0.8542658 0.8292302 0.1707473 -807.741 2.946485 775.2391 0.6538675 0.7137135 0.8834165 0.6391293 0.4399895 1.290962 -9.004985 -377.9469 1.455578 0.3479465 -1.754639
-0.01778107 0.01443017 0.07225188 0.2164051 0.3206349 0.1749706 0.1570772 0.06158607 0.8905995 0.7991142 0.8853727 0.7928577 1.306361 0.9398661 0.7852694 1.166615 0.7400282 0.6104944 0.9285045 0.7464539 0.7701958 0.7287462 0.901579 0.925443 0.9345681 0.4889063 -811.0405 -12.21738 770.2129 1.057467 0.7815296 0.984342 0.7375294 1.382397 1.569746 -2.387999 -180.8744 -0.5424428 0.3601381 1.055397
0.0380847 0.101542 0.1209094 0.3140036 0.4274199 0.2129235 0.2064292 0.1000071 0.6171455 0.5619757 0.6055319 0.4676208 0.9199882 0.7619202 0.5722338 0.7968581 0.2827314 0.6495956 0.7196776 0.4346461 0.5142208 0.5584951 0.6587278 0.9291229 0.5944251 0.1516967 -792.5007 22.06515 738.6673 0.4868103 0.3012988 0.9923002 0.7661767 0.2379366 1.396176 2.934858 -207.1542 -0.9908618 0.3361436 1.861521
-1.672329e-05 0.02071893 -0.05673938 0.3563618 0.4088957 0.3749814 0.2339704 0.0916375 0.6162665 0.7019057 0.6211443 0.5926827 0.4458572 0.8943086 0.7616468 1.010096 0.6553685 0.8432199 0.8363217 0.5334035 0.6197988 0.5896042 0.9467839 0.8215458 0.5926101 0.4211901 -662.56 -12.5322 698.2063 0.4583368 0.6982832 0.8755659 0.6095366 -0.9409526 1.98833 -7.860546 -910.3952 -0.7767018 0.2998274 0.7379279
-0.02973312 0.08912531 0.01393151 0.2373171 0.2792147 0.2834388 0.04889847 0.05896862 0.7338357 0.6923466 0.7621112 0.7104837 0.7513945 0.8825415 0.6930436 0.7971429 0.5900795 0.6411509 0.9138502 0.7482779 0.5656467 0.5938426 0.7492808 0.7994592 0.6631028 0.4351322 -711.6882 7.083508 737.4026 0.7187078 0.377332 0.7715298 0.4432269 0.3264703 -0.2720112 -7.321933 -846.6475 0.5642791 -0.2274778 4.469672
0.1403792 0.06480535 0.1148288 0.3119058 0.3296346 0.2320549 0.1780047 0.02983887 0.6863649 0.681448 0.7542814 0.5513668 1.171385 0.7156867 0.7268608 0.9736942 0.85004 0.931574 0.7570289 0.5436431 0.5437554 0.4573523 0.919909 0.8741312 0.634906 -0.02802738 -711.808 10.19134 752.4764 0.4845732 0.4603115 0.8953042 0.8392036 0.6931131 0.7040113 -7.742201 -1250.059 -1.697259 0.7126013 5.312454
-0.03261149 -0.03370364 0.008998467 0.2619564 0.3340729 0.2411336 0.2078221 0.1131235 0.7691536 0.7285331 0.7700956 0.574048 1.23831 1.017047 0.6200916 0.8649296 0.7040689 0.9604464 0.8645573 0.686558 0.8324476 0.6896092 0.7401217 0.9171956 0.6964473 0.6143099 -737.9778 2.902801 739.6055 0.5179361 0.2446808 0.9935815 0.5595218 0.08038764 0.04626122 -2.42433 -800.6667 -0.4997876 0.2184265 1.477224
0.007312901 0.07606433 -0.02256051 0.2248508 0.2482302 0.3276075 0.1826099 -0.003645404 0.9187189 0.8865544 0.9581185 0.7521093 1.167425 1.138248 0.6565628 0.8593349 0.9470046 0.7392946 0.9997288 0.6908039 0.8781122 0.7390968 1.084398 0.747058 0.7775511 0.7006023 -702.1992 4.812071 767.1234 0.8304407 0.8687899 1.035627 0.8679525 0.9141573 1.673418 -0.3912752 -1546.261 -0.4787257 0.03766615 -0.3617727
0.008370254 0.09348604 0.0345909 0.3158752 0.4450863 0.4261979 0.2674699 -0.002636711 0.9069224 0.908682 0.7991685 0.7738396 1.017388 1.113085 0.9038318 0.9917085 0.9549321 1.21737 0.9724894 0.7574022 0.9250613 0.8492077 1.053307 0.8532298 0.8726098 0.538037 -660.1632 -3.45765 724.8563 0.602206 0.837725 1.172598 0.9134737 0.5526058 1.371858 -3.353157 -1295.654 -0.0639613 0.2937468 0.1401149
0.04995561 0.1069723 0.08391475 0.3490592 0.4053708 0.3656342 0.2922949 0.04462086 0.808787 0.9201467 0.8952058 0.7127124 0.9163644 1.176452 0.8562037 0.9990196 1.090672 0.7703556 0.9154709 0.7253047 0.8320953 0.8568193 1.072668 0.8145128 0.9553798 0.26003 -658.4264 -0.4225071 679.8478 1.01848 1.119247 1.138085 1.359474 0.6293703 3.166418 3.115376 -718.8119 -1.69498 0.3805171 -0.584304
0.1106103 0.02331632 0.1013567 0.3004051 0.3944219 0.145762 0.08242427 0.08670244 0.8503199 0.8538978 1.078757 0.7860792 1.062261 1.165662 0.8916443 0.9978593 0.6611357 1.133386 1.042785 0.6685566 1.018998 0.8501602 0.933464 0.8564054 0.9540579 0.3366818 -678.7022 -11.06306 693.0088 0.5458113 0.9808687 0.996895 0.9495084 0.4563515 1.356953 7.935116 -821.1513 -0.1574868 0.7589999 2.054817
0.03916265 -0.0869556 0.05199697 0.2369805 0.3410497 0.2850875 0.1744369 0.08779008 1.118688 1.073035 1.118656 0.8371381 1.365634 1.343394 1.191681 1.247193 0.9949077 1.28621 1.216455 0.9958358 1.01267 0.9665369 1.091387 1.018192 1.055249 0.8188585 -704.6894 -18.4925 705.5086 0.9246992 0.8278035 1.286705 1.019595 0.8870076 1.355787 12.22835 -545.966 0.8448974 0.2082797 0.1544448
-0.005386921 0.01203526 -0.04927727 0.2574273 0.3305404 0.1234369 0.1799286 0.08368246 1.268361 1.288655 1.417126 1.142543 1.069904 1.396015 1.070593 1.343883 1.30386 1.343158 1.36377 1.244794 1.11014 1.11613 1.2525 1.366322 1.280537 0.9128488 -694.9355 14.02363 648.4664 1.282432 1.222748 1.059094 1.273161 0.5447056 2.077368 -6.838969 -242.4654 -1.218869 0.5569017 1.096924
-0.01223417 0.03906394 -0.04481759 0.2442625 0.3945913 0.2731117 0.2396434 0.05110353 1.151552 1.015774 1.194501 1.007105 1.657622 1.503295 1.318309 1.367884 1.223864 1.25702 1.196832 0.8604821 1.156455 1.009556 1.283427 1.264653 1.063244 0.6795189 -673.454 -16.49969 680.4408 1.058176 0.9789579 1.476645 1.130542 0.3632311 2.08423 6.305036 -429.5107 -2.165564 -0.04914034 -0.2458738
-0.0008694507 0.02404061 0.02358051 0.2089349 0.2350829 0.2293533 0.2144733 0.07620222 1.102213 1.080324 1.174011 0.9466375 1.774342 1.348221 1.231401 1.281091 1.400303 1.21626 1.163835 0.8529412 1.203013 1.007277 1.461862 1.236114 1.017723 0.9295433 -693.8922 20.60748 693.5633 0.9085309 0.8468324 1.375868 0.9207605 -0.1744619 -0.1619276 -3.333617 -795.1378 1.733885 0.8999719 5.491384
0.0163234 0.03970285 0.05237266 0.3430643 0.4603058 0.2379315 0.197818 0.02247775 1.216096 0.9899196 1.221461 1.085854 1.317907 1.366035 1.299278 1.278243 1.206037 1.356083 1.265801 1.088208 1.148003 1.109534 1.326825 1.123402 1.096595 0.8426384 -722.4757 -15.66598 650.9834 1.230995 1.167144 1.435087 1.26622 1.602977 2.127893 -8.002749 476.6166 -1.097913 0.8515859 3.361758
-0.03685622 0.04247362 0.07919112 0.3295543 0.2982186 0.274412 0.05346199 0.05870356 1.274149 1.192527 1.28318 1.189325 1.499386 1.447574 1.349306 1.369164 1.207386 1.159875 1.281086 1.189136 1.100401 1.128495 1.445628 0.9990602 1.108193 0.9335156 -732.5057 33.7514 642.085 1.11128 0.8814664 1.211323 1.36288 0.6124629 2.374028 12.59032 124.3972 0.2968126 0.8918543 3.605129
-0.0459206 -0.04035337 0.0212206 0.2262023 0.3625495 0.2503977 0.1468029 0.09764545 1.205237 1.294246 1.243093 1.123159 1.322693 1.423391 1.152334 1.327147 1.373041 1.062575 1.219401 0.9855447 1.191326 1.236406 1.33174 1.443156 1.281412 1.03253 -704.324 -14.42231 684.1271 1.234082 1.260725 1.538953 1.304179 1.52609 1.800028 -0.01732526 -448.0007 -0.6868821 0.7308296 4.942666
-0.05903031 0.02458764 0.003341913 0.2173513 0.2838241 0.2922128 0.2912337 0.1076498 1.322163 1.310386 1.243907 1.116038 1.330792 1.502355 1.352063 1.258707 1.511591 1.352778 1.363366 1.421248 1.15335 1.252983 1.404189 1.218453 1.336984 0.7901142 -738.963 -17.8622 687.0266 1.043481 0.9942146 1.429605 1.261725 -0.2980673 2.00331 0.1698988 129.5582 -0.3666836 0.6758239 -0.2774867
-0.02749422 0.03372838 -0.03909923 0.2684489 0.3698897 0.1834075 0.123882 0.1179064 1.410035 1.329808 1.374198 1.27472 1.414938 1.410603 1.257031 1.407365 1.483972 1.592532 1.523281 1.08345 1.219106 1.241518 1.432679 1.441944 1.350133 1.120096 -647.5037 6.216709 578.2522 1.246189 1.250394 1.40947 1.031242 0.678384 2.203237 -2.280944 246.2183 -0.1655648 0.8909955 0.1442262
0.01707828 -0.006855358 0.002707121 0.168318 0.3299751 0.3901804 0.211248 0.1514493 1.329875 1.294821 1.383139 1.130981 1.547432 1.500034 1.407845 1.484634 1.244626 1.215065 1.474882 1.123309 1.383636 1.341071 1.441756 1.370383 1.411278 1.226246 -589.0376 -15.72369 589.9662 1.287682 1.173686 1.463274 1.479236 -0.2680045 2.795365 -0.5343437 -464.5548 -0.5624045 0.4298823 2.173675
-0.09375585 0.006883554 -0.007227549 0.1839933 0.1695654 0.2547181 0.1454707 0.0628746 1.421465 1.376025 1.320794 1.443327 1.630182 1.636773 1.173764 1.548055 1.10564 1.312266 1.578903 1.188921 1.4528 1.32975 1.625451 1.368176 1.484053 1.129813 -610.5175 9.12304 619.8817 1.500019 1.587051 1.433205 1.451996 1.409633 1.946698 4.476488 -735.3611 0.4907685 0.8689161 -0.6636882
0.05862581 0.1363517 0.03887233 0.273006 0.2580794 0.2455559 0.1210718 0.05499911 1.359175 1.247461 1.39902 1.281735 1.466021 1.652122 1.450293 1.59813 1.583101 1.236661 1.384822 1.391586 1.237353 1.320471 1.486675 1.141496 1.370449 0.8011233 -638.801 30.89535 628.4645 1.450294 1.601338 1.365419 1.559041 1.40916 2.118268 -7.692713 -598.928 0.1040132 0.7090311 0.6247926
0.05245795 0.1981808 0.06599083 0.3852561 0.3581646 0.3091127 0.1717631 -0.006268345 1.265689 1.277944 1.292935 1.075633 1.630894 1.423551 1.365149 1.462521 1.680814 1.503498 1.344186 1.311443 1.334178 1.331717 1.520709 1.303976 1.366763 0.9728815 -582.0377 -3.717207 584.3803 1.059969 1.146296 1.603985 1.460708 1.285679 1.950958 -1.025975 -563.8749 -0.6988486 0.9075253 3.995498
0.001437983 -0.01759019 -0.01131658 0.2290488 0.3309456 0.2061525 0.07925648 0.0893456 1.333904 1.32244 1.295806 1.239947 1.351241 1.386721 1.504219 1.34215 1.182387 1.580439 1.42158 1.015581 1.329593 1.192847 1.414884 0.9348074 1.256277 0.9564901 -651.6599 15.97881 689.5998 1.198227 1.139695 1.269315 1.10256 1.366437 1.742706 1.022078 -1092.633 1.18416 0.5000903 1.119554
0.0502754 0.07607936 0.01950126 0.3792348 0.4519364 0.498908 0.3751842 0.0459678 1.24084 1.186281 1.292211 1.095791 1.23109 1.572972 0.9048237 1.35306 1.401121 1.565383 1.399 0.8788977 1.04601 1.090502 1.270019 1.379641 1.142964 0.6158699 -683.9106 26.72121 744.6144 1.025161 0.9760695 1.52993 1.210002 0.00511425 1.662829 4.093485 -1591.558 -0.2656741 0.4371651 0.3582758
0.144349 0.1166735 0.2501885 0.277871 0.5115374 0.307164 0.2760851 0.04333805 1.122099 0.8631771 1.185256 0.9458065 1.859029 1.21747 1.1863 0.9859097 0.882658 0.8661253 1.191142 0.7977969 1.015021 0.9997376 1.315656 0.9546252 1.109785 0.6564364 -736.93 -2.119763 720.9752 0.9329133 0.6838816 1.029344 1.174945 0.5992583 1.547771 -1.046387 -557.5921 -1.19569 0.8591441 -1.858965
0.06132417 0.05493753 0.006554466 0.3411099 0.4406605 0.3667849 0.2670078 0.08847625 1.121635 1.12889 1.117517 0.9617344 1.251038 1.382837 1.076185 1.186988 1.084307 1.32857 1.214431 0.9798611 1.020737 1.052014 0.9834605 1.034939 1.149106 0.6662397 -788.1765 -3.755484 760.3865 0.9595175 0.9406678 1.364003 1.071142 0.2344146 1.563176 5.751923 -253.8221 -0.3165963 0.5929447 2.288342
0.08587613 0.01877183 0.04279534 0.3719313 0.4175663 0.3534683 0.1964533 0.1197929 1.217074 1.233043 1.218178 1.035105 1.47215 1.241889 1.176401 1.269653 1.059215 1.384739 1.156141 1.229261 1.034563 1.141338 1.178055 1.052991 1.084545 0.8525986 -876.0727 -14.82849 774.3237 0.9026202 0.9915215 1.239374 0.8865941 0.4188124 1.120856 -7.288208 341.868 -0.7011865 0.5073514 5.33171
0.05840472 0.01862096 0.05750888 0.1623744 0.37412 0.2975166 0.2110359 0.05486766 1.348516 1.280005 1.412388 1.165432 1.517663 1.479713 1.516752 1.392308 1.189061 1.146157 1.380608 1.190634 1.143965 1.208254 1.372075 1.546695 1.284587 1.156732 -871.2689 -12.41035 830.731 1.791946 1.310284 1.529549 1.366058 1.225684 3.164442 -2.941836 -262.2212 1.654555 0.547706 -1.008503
0.02457723 0.04505723 0.0004206643 0.3355179 0.3428152 0.2855264 0.1784908 0.05111039 1.390356 1.276275 1.389466 1.108079 1.481657 1.573076 1.289846 1.507275 1.312606 1.409145 1.395357 1.009737 1.238311 1.215318 1.2612 1.529891 1.21181 1.103716 -839.4871 6.222483 843.6069 1.225543 1.316456 1.530153 1.235184 0.6513072 1.62897 -0.314132 -886.4479 2.52982 0.6915345 2.817779
0.1126542 0.02993195 0.108072 0.1698193 0.3577811 0.2034105 0.1263813 0.06995992 1.251031 1.222053 1.414461 1.183401 1.827726 1.748365 1.37061 1.29911 1.136607 1.086516 1.378249 1.097261 1.35332 1.313924 1.36716 1.390124 1.251446 0.8935247 -747.5937 -1.331085 824.0637 1.348233 1.122007 1.607077 0.9380551 0.555596 2.527428 3.266737 -1507.558 -1.115122 0.9225006 3.772887
0.02194173 0.07851357 0.02283872 0.234595 0.3528497 0.3441735 0.2692066 0.05014666 1.369134 1.437422 1.403145 1.310303 1.414178 1.646607 1.341185 1.534064 1.275611 1.846002 1.415345 1.320247 1.315731 1.295109 1.472089 1.601731 1.229363 1.188211 -860.3139 -0.2029089 840.3239 1.417239 1.241955 1.679983 1.169645 0.2063816 2.051025 12.98961 -492.2099 -0.5046139 0.8895188 4.136526
-0.003268778 0.03986818 -0.05482429 0.2022929 0.2869299 0.2456323 0.1756998 0.1038096 1.457387 1.456146 1.563185 1.371462 1.846332 1.40525 1.859022 1.646963 1.197567 1.431573 1.628621 1.272119 1.412571 1.384911 1.56955 1.346593 1.47814 1.179662 -872.6442 9.054309 755.9361 1.299137 1.355753 1.609274 1.4205 -0.1060315 2.058775 7.80262 545.6603 -0.06673154 1.346019 2.68972
0.09419347 0.05159299 0.03362068 0.2925228 0.285548 0.3329221 0.1562523 0.0400644 1.347497 1.423368 1.314842 1.250165 1.628426 1.489272 1.398337 1.455482 1.396685 1.413603 1.472651 1.360218 1.193883 1.345921 1.460581 1.494423 1.463211 0.7747564 -904.394 3.673034 763.1495 1.671235 1.525846 1.410311 1.357333 1.667413 2.278356 -6.145328 808.6807 -0.4545655 0.6915474 -0.3538653
0.03629957 0.02729154 0.03906163 0.2760718 0.3500501 0.2401416 0.10695 0.01713414 1.379151 1.333063 1.364649 1.362024 1.938852 1.551445 1.383573 1.688322 1.304712 1.658175 1.345261 1.171021 1.427854 1.293967 1.426594 1.390611 1.245213 1.14885 -899.8619 3.93445 804.2398 1.045653 0.9868428 1.357409 1.307957 0.4504185 1.678716 -0.4207739 353.6171 1.301291 0.813682 2.623034
0.03211959 0.05437546 0.04239057 0.2803329 0.470192 0.3130778 0.196591 0.07355123 1.265653 1.285974 1.293034 1.082691 1.47752 1.428019 1.122914 1.300704 1.296443 1.288591 1.353247 1.142112 1.235398 1.257655 1.318985 1.513867 1.326363 0.8575668 -909.9379 -0.5880504 776.1093 1.341465 1.224151 1.590168 1.319933 1.612645 2.066953 3.752951 878.675 0.6295588 0.8652765 3.070861
0.1207207 0.08632722 0.04974369 0.3595437 0.3746199 0.4250889 0.2910212 -0.04881206 1.420179 1.306713 1.502802 1.114024 1.744412 1.670193 1.670819 1.546 1.026885 1.515449 1.392021 1.220875 1.391362 1.258869 1.534542 1.293752 1.327975 1.376569 -876.1524 -16.38558 807.4065 1.339575 0.9722305 1.699484 1.4666 1.097985 1.564518 -10.99157 4.792348 0.1769899 0.804154 0.7771855
0.03228677 -0.002300082 0.05418845 0.2567841 0.3047839 0.2618737 0.1522735 0.07011968 1.279859 1.155857 1.309066 1.265283 1.668519 1.463636 1.284616 1.463101 1.221193 1.531422 1.479459 1.332518 1.240031 1.316504 1.507482 1.402663 1.212075 0.9979036 -827.7939 -0.712833 727.612 1.209329 1.25832 1.630324 1.699302 0.7591311 1.900094 7.199565 219.9121 1.558121 0.9097565 0.887678
0.09842822 0.07344766 -0.02286693 0.2606098 0.3414853 0.4157044 0.3140109 0.01948136 1.341491 1.231131 1.344354 1.091631 1.36332 1.445677 1.208407 1.418592 1.175153 1.484971 1.412901 1.049665 1.244888 1.304333 1.449346 1.14747 1.289023 0.5354124 -751.8553 -10.07021 680.0385 1.362826 1.73766 1.382895 1.536465 1.549185 2.780124 -4.23231 274.6862 -0.04513588 0.378793 3.888405
0.04881152 0.08842815 0.05911137 0.2849418 0.4510898 0.3201643 0.2629124 0.007282516 1.237733 1.188775 1.296801 1.08363 1.454513 1.335819 1.196333 1.364747 1.207273 1.106178 1.203748 1.176729 1.202191 1.101843 1.289119 1.42687 1.014015 0.7575428 -655.7547 -13.22906 599.5375 1.351385 1.164346 1.563569 1.778062 0.3867806 2.141712 6.288077 123.2804 0.8495843 0.5194009 2.920332
0.03240517 0.08165756 0.03045842 0.2365926 0.3531176 0.4022004 0.309613 0.04304369 1.112291 1.124905 1.01592 1.102312 1.38357 1.284611 0.8831408 1.245706 1.124069 1.643887 1.175751 1.219449 1.017191 0.9706628 1.353416 1.121116 1.096869 1.004849 -582.722 -21.43162 606.5052 1.026997 0.9662827 1.01824 1.046639 1.112469 1.728455 5.958515 -493.7126 0.3599236 0.6730863 2.426218
0.06422768 0.1438107 0.09701837 0.3654709 0.4750288 0.3165508 0.3048267 0.001784508 1.099924 0.9889479 1.05696 0.9282912 1.178428 1.336017 0.9946963 1.349188 1.016634 0.8213207 1.164472 1.025092 0.9497671 0.8957403 1.048795 1.271983 1.125757 0.6655601 -600.3522 12.50872 589.6505 1.022071 1.251853 1.229656 1.461911 2.062697 2.463861 -8.409056 -534.9296 -2.818924 0.8547866 -0.9572296
0.1630378 0.08602463 0.1155239 0.2195978 0.3585273 0.2544663 0.2882394 0.09645877 1.07634 1.133505 1.326742 1.085758 1.82843 1.376236 1.257755 1.345796 0.9537059 1.302949 1.286446 0.9370062 1.286238 0.9992293 1.391252 1.362084 1.200272 0.8157141 -567.8168 -12.01691 542.626 1.210387 0.4933985 1.546083 1.504312 -0.8093052 1.8486 0.7487749 -113.042 -0.2296959 0.5194244 0.8986684
0.04527356 0.06526748 0.05349177 0.2753789 0.2683178 0.2476169 0.1995017 0.1139598 1.20764 1.228499 1.317504 1.0625 1.740779 1.473426 1.218321 1.220891 1.431704 1.382774 1.272086 1.03184 1.275541 1.266243 1.464673 1.359698 1.136223 0.8100491 -606.3004 18.09053 583.1481 1.114984 1.315358 1.673485 1.269283 1.178268 1.102004 5.315961 -366.8525 -0.2154427 1.065965 4.034404
-0.001949754 0.0609247 0.05965881 0.1163544 0.2730103 0.2385993 0.177399 0.02372822 1.434494 1.274967 1.362255 1.251722 1.745325 1.573551 1.820152 1.591596 1.314482 1.528302 1.466071 1.282958 1.310563 1.280759 1.336258 1.41877 1.322385 1.216187 -567.8263 22.18874 587.0637 1.238162 1.021505 1.508233 1.388888 1.811834 1.484603 5.391198 -777.661 -1.987994 0.6055942 0.4788503
0.06297988 0.003388509 0.1096737 0.281947 0.366576 0.3950749 0.3041499 0.01467207 1.438922 1.381493 1.505095 1.341357 1.253281 1.689397 1.407772 1.565916 1.394799 1.218341 1.479163 1.384601 1.492261 1.307989 1.572913 1.147123 1.454463 0.9122169 -519.6024 23.13435 564.042 1.290436 1.689809 1.38884 1.646656 2.223027 2.767011 -1.770076 -1131.228 -0.07514431 0.9611626 3.178044
0.1524441 0.1692654 0.1716231 0.3255933 0.3765708 0.3289796 0.2543976 0.06730637 1.327152 1.335052 1.356193 1.278305 1.578544 1.46582 1.664415 1.507162 1.593762 1.409979 1.484144 1.333037 1.30336 1.28355 1.511153 1.344357 1.309672 1.138642 -459.7651 20.48209 567.7737 1.157289 1.099299 1.541077 1.552953 1.275929 1.790749 6.411946 -1863.366 1.770727 1.081623 1.693294
0.09023991 0.1136241 0.06525239 0.3483459 0.4365227 0.4057606 0.3043075 0.1005206 1.397078 1.359788 1.379035 1.255684 1.938216 1.530448 1.703512 1.568081 1.150247 1.385872 1.464501 1.273416 1.398917 1.346841 1.607127 1.450777 1.493419 1.006112 -433.6706 -14.34229 574.6077 1.419875 1.262496 1.491977 1.544607 0.818354 1.709557 -0.3024532 -2006.056 0.915989 0.9732149 2.435769
-0.022721 0.06068773 0.0003298839 0.2992687 0.4511472 0.4069074 0.2994575 0.02156451 1.563437 1.580608 1.711728 1.328638 2.107635 1.901779 1.581367 1.530205 1.670895 1.357114 1.564426 1.254332 1.563607 1.468001 1.606507 1.578778 1.488877 0.8335312 -456.2318 6.535887 546.6743 1.415495 1.074823 1.702898 1.806177 1.359352 2.000472 4.430544 -1337.47 2.203724 1.046649 -0.238387
-0.0002621153 0.01129428 0.05224213 0.251545 0.3651857 0.3043516 0.2362907 0.06212903 1.364243 1.406135 1.318229 1.491511 1.674567 1.889707 1.574923 1.642043 1.427775 1.672406 1.455364 1.194185 1.343368 1.261 1.282436 1.366937 1.397414 1.167534 -532.8445 -18.26039 592.2513 1.30907 1.594621 1.403723 1.549939 0.5703426 2.606687 9.955051 -1008.261 -0.6483709 1.038298 0.2176212
-0.008063194 0.002979453 0.1051426 0.1836798 0.3430703 0.2606214 0.2089804 0.08928706 1.421389 1.504452 1.57888 1.417906 1.786717 1.792748 1.457743 1.523451 1.255402 1.566811 1.513887 1.379851 1.364402 1.314831 1.535175 1.694922 1.316889 1.118394 -517.4726 -5.492708 555.126 1.390656 1.29301 1.466413 1.240618 1.27245 2.101965 -1.268463 -876.1418 -1.199718 0.7162649 1.703784
0.09001193 0.1616857 0.1697868 0.3322685 0.3400943 0.2802987 0.2873093 0.1050777 1.473784 1.49923 1.566159 1.513622 1.526047 1.719266 1.63946 1.488041 1.559362 1.207208 1.649694 1.328925 1.26985 1.452006 1.635499 1.767633 1.421019 0.8320677 -475.4941 -7.988602 578.4475 1.411875 1.585622 1.899319 1.445212 0.8872727 2.360672 -0.7078891 -1618.932 -0.2814135 0.9429952 3.265108
0.1134332 0.122662 0.1308103 0.3539701 0.3438559 0.3740991 0.2642891 0.01929053 1.596731 1.688404 1.792338 1.564257 1.894949 1.975502 1.305942 1.762797 1.862915 1.846248 1.809635 1.731276 1.51837 1.578494 1.696631 1.802881 1.628808 1.155022 -515.7084 -20.98614 625.9667 1.513239 1.637222 1.715915 1.523678 2.374753 1.362758 1.572718 -1678.059 1.448799 1.172425 0.404565
0.1064188 0.1221172 0.1328605 0.3384096 0.4669061 0.3350447 0.3825221 0.09039612 1.751461 1.571162 1.717681 1.719334 1.773656 1.858476 1.644539 1.945933 1.462398 1.803233 1.814694 1.423685 1.684062 1.592102 1.657265 1.596385 1.65651 1.43871 -499.9641 5.812709 539.5562 1.662332 1.977368 1.599321 1.782088 1.555632 1.266115 0.4348216 -972.5649 1.545401 1.164491 2.945661
0.02266754 0.05706477 0.03861536 0.2874543 0.4243632 0.3262823 0.3373226 0.06294051 1.709514 1.738242 1.905773 1.49757 1.824624 2.300874 1.865389 1.95071 1.487054 1.676684 1.828262 1.60188 1.50356 1.708867 1.763952 1.812536 1.699524 1.414727 -530.7928 -2.209768 560.9208 1.653966 1.753375 1.755696 2.111448 1.876269 2.111809 2.537955 -779.1971 -0.6325114 1.058224 1.024927
0.1464082 0.119479 0.1105027 0.3137984 0.487073 0.3769913 0.3435985 0.05675338 1.818533 1.773933 1.833425 1.559625 2.173824 2.115836 1.810504 1.959654 1.811983 1.956162 2.009156 1.858518 1.856874 1.778479 1.931643 1.929971 1.877998 1.523894 -520.4372 12.02682 560.1113 2.04599 1.890534 2.115992 1.860311 1.457874 3.701712 -0.9318203 -1020.653 1.275448 1.437401 1.850591
0.03683241 0.04609167 0.03738289 0.2618081 0.438653 0.4320626 0.29083 0.04263078 1.862195 1.806449 1.83656 1.805494 2.359773 2.47963 2.044984 1.862035 2.128734 1.796772 1.989052 1.871572 1.713278 1.85409 1.890742 1.859723 1.78428 1.674183 -519.3715 1.330342 603.4933 1.743643 1.797442 1.925872 1.904159 1.106948 2.583685 -1.422337 -1380.952 -1.95891 1.09802 -0.7697581
0.1034952 0.07279636 0.08977395 0.2451888 0.3527277 0.3378956 0.2515956 0.04877838 1.817142 1.830166 1.73871 1.596928 2.302085 2.020407 2.018519 2.026066 1.715184 2.102684 1.87565 1.569884 1.66572 1.712268 1.960654 1.967296 1.79489 1.797096 -529.6953 10.76027 572.8082 1.602746 1.640032 2.111737 1.98976 1.008127 1.309973 -0.6218877 -1003.532 0.986293 1.690101 2.136175
0.04384164 0.06230953 0.08062856 0.3148274 0.4178853 0.3321093 0.2816763 0.07837005 1.928948 1.777628 1.881911 1.814585 1.685621 2.216428 2.005539 2.064956 2.095254 1.940637 1.946438 1.722764 1.903732 1.863013 2.043399 2.000468 1.823795 1.390913 -539.0541 -16.21953 548.5383 1.824246 1.741627 2.333187 1.754768 3.550992 3.204464 -0.7620991 -453.897 -0.6167041 1.195006 1.666518
0.01580764 0.04884648 -0.01585458 0.1831029 0.2836341 0.3102652 0.2765493 0.04467944 2.026933 2.114039 2.208849 1.819127 2.885753 2.294211 2.411413 2.078981 1.938293 2.090066 2.103164 1.928667 1.82892 1.942941 2.055779 2.044873 1.954139 1.506915 -540.7645 -1.471756 568.3147 1.955509 2.00761 2.186617 1.933264 0.8786924 2.052793 3.560672 -618.1424 1.132632 1.739846 3.725502
