factor(Management_Group)201701_HI_ME01 factor(Management_Group)201701_MI_MD01 factor(Management_Group)201701_MI_ME01 factor(Management_Group)201801_FES_MD01 factor(Management_Group)201801_FES_ME01 factor(Management_Group)201802_FES_MD01 factor(Management_Group)201802_FES_ME01 heterosis perANS perHHS perARS perSHS perDSS perBMS perBRS perBNS perSGS perBVS perCHS perCAS perGVS perLMS perMAS perSAS perSMS perTAS perBVSo perCHSo perLMSo perHH perAN perSM perCH perM2 perM3 perRS perBV perBR perXB perRO
0.261681 0.01085616 -0.01084169 0.2153883 -0.1396326 0.306219 -0.02506365 0.7925231 4.266063 1.80416 4.151057 3.507761 5.097083 3.288265 2.419369 3.575287 1.351687 1.903937 3.543228 1.703331 3.269433 2.463397 2.487351 3.463015 2.805818 1.86578 20077.28 -28.98241 -20480.04 0.5582238 1.155503 4.087411 1.388802 -6.354295 -2.52028 45.52949 25622.09 -0.1162201 1.254816 -4.687596
0.1529967 0.416609 0.3237815 -0.16428 -0.05344326 1.084374 0.6312282 0.6483842 4.405956 2.556196 4.43948 3.411358 5.21516 3.181865 2.839646 3.915846 2.332333 1.558507 3.763689 2.971631 2.336676 2.339921 2.919104 3.833865 2.901447 2.500772 20454.25 -73.48422 -20358.8 3.085427 2.700423 4.643169 2.140927 -3.163575 7.15588 28.99286 19824.97 4.085024 0.1608475 4.716825
0.16159 -0.06648586 0.2067941 -0.2443385 -0.3562602 0.2621751 -0.1795457 0.6761297 4.96963 2.541974 4.656492 3.822337 2.67185 3.982914 3.464863 3.897105 2.145376 4.257587 4.37039 1.647066 2.948452 3.029852 2.968326 3.113654 2.921384 2.360932 20380.02 -155.4194 -20384.53 0.9977969 3.184399 3.580593 2.84597 3.714809 3.24472 18.71622 22108.23 0.6899977 2.036101 -4.890249
0.2540293 0.164619 0.6854751 0.06436086 -0.1277033 0.3986046 -0.1300593 0.8040575 4.423024 2.760563 4.415151 4.301599 4.809851 3.015738 2.645544 3.877934 3.720662 4.035513 4.075404 2.528401 3.187826 2.805226 2.286895 4.081172 3.238401 1.392294 20309.82 -67.15891 -20511.64 2.403299 3.344878 4.427303 2.562666 0.7945615 3.9033 89.96047 23952.23 -5.554488 4.609628 -9.337199
0.2456475 0.1439992 -0.005290127 -0.5214593 -0.5226812 0.6379265 -0.07697421 0.3763539 4.014542 1.979667 4.13841 3.708461 2.215447 3.467832 3.088591 3.217267 2.277065 3.15996 3.788046 3.16514 2.937408 2.637967 2.590151 2.897365 2.428518 1.777349 20790.29 -11.6941 -20765.36 2.161095 2.045023 2.870547 2.804144 5.825925 1.869252 2.385714 20316.41 3.337842 1.496461 -14.21164
-0.1522561 0.6098506 0.2290955 0.2832141 -0.03107559 0.7095944 -0.08096767 0.9728004 3.259349 1.806975 3.408339 3.322913 3.054439 2.559395 2.26299 2.997737 1.594775 4.12044 3.716231 0.9260771 2.332339 2.328249 1.477068 2.429057 2.51933 1.781588 20634.65 -82.77091 -20482.63 1.34599 0.5511357 4.146839 1.709394 -0.5671104 0.5311226 29.25557 20644.94 -5.227895 0.6756381 -4.427314
0.01197186 0.1835684 -0.08877871 -0.3032169 -0.2723562 0.3792179 -0.404577 0.6549012 4.314681 2.761733 4.109099 4.330055 3.779831 3.339393 2.692351 3.555684 2.355786 2.818166 3.855476 1.536117 3.03849 2.791013 1.955488 2.997447 3.176783 2.144565 20978.86 -97.45957 -20753.25 1.555682 2.029901 4.2796 3.229191 3.685663 4.385203 27.49764 19137.97 -4.596251 1.729457 -20.3645
-0.153055 -0.05789732 0.1123098 -0.1871312 -0.2639997 0.1734932 -0.09754116 0.8866149 4.162078 2.759305 4.111055 4.326955 4.32648 2.920436 3.884387 3.526518 3.036161 3.39678 4.350834 1.30842 4.347452 2.379458 2.835772 4.617099 2.91458 3.197518 21113.56 -89.02474 -20982.77 1.695178 2.300232 3.809201 1.868699 4.230125 3.158933 42.33703 20946.99 3.567406 3.356034 -4.214609
-0.1864963 -0.02542392 0.1063732 -0.2401326 -0.2149854 0.1107528 -0.3529564 0.7381121 4.279435 2.991361 4.658664 4.272822 4.242842 4.187001 2.865025 3.959821 2.906409 2.113055 4.481081 1.722948 3.559652 2.691427 2.533098 4.189015 3.027177 2.308769 21358.57 -129.6126 -21076.28 1.853085 2.228566 4.932864 2.503359 4.102832 2.9291 -1.57248 18845.97 -1.381299 0.9873595 -5.517945
0.1152486 0.06752305 0.09764961 0.292657 -0.1113096 0.5622791 0.02310965 0.9493756 3.950922 2.197842 4.469166 4.360808 2.278075 3.354116 1.449033 3.167243 1.848786 1.800103 3.531091 1.703398 2.736784 2.720969 1.731696 3.204419 2.38382 1.389492 20951.58 -50.79586 -20941.51 2.579888 3.907297 4.708622 1.98875 -0.5042491 8.78034 40.57235 22053.82 -1.027884 1.536448 11.18249
-0.5325748 -0.1278888 -0.004728275 -0.08593658 -0.248929 0.09911504 -0.3735087 0.8695449 3.613035 1.837117 3.507959 3.317692 3.972045 2.848444 2.161967 3.533524 1.684438 0.8295225 3.322052 1.754253 2.822973 1.958581 1.944375 3.10145 2.324383 0.9731879 20650.51 -118.0259 -20643.5 1.748416 1.359804 4.886464 3.264097 7.221258 1.248765 49.7784 21523.31 4.644032 2.205811 -1.993284
0.4988177 0.6696055 0.5394041 -0.06928463 0.2358471 0.4710761 0.1318564 0.7584243 3.627207 2.634657 4.045285 2.967837 4.416778 3.386597 3.745766 3.236242 0.9354358 1.114466 3.198143 1.597841 2.399104 2.194059 2.20138 3.092607 3.150151 2.383284 20556.55 -35.7003 -20750.12 0.5389391 -0.8334537 3.388098 0.6788069 -1.980085 1.056304 44.75594 23751.3 -0.7646332 0.2998102 -29.54143
0.3021608 0.5728409 0.2520307 -0.2197181 -0.04709596 0.8402083 0.06658936 0.7377878 4.212118 1.912421 3.626814 3.494341 2.580088 2.4654 2.786607 3.644558 2.501025 3.833686 3.777522 2.157969 2.507183 2.055523 3.128448 4.199968 2.312847 2.681763 21128.84 -92.37909 -21039.72 1.47873 0.7008139 2.532447 1.769606 3.218665 1.571197 -24.13683 21435.28 -4.809317 1.111086 -3.969475
0.1799685 0.1098702 0.2153183 -0.3428455 -0.5609507 0.4885305 -0.4360525 0.692753 3.804978 2.531874 3.988009 3.758297 3.725523 3.81669 3.525083 3.321114 2.252002 1.577295 3.864317 2.555268 2.81748 2.828141 2.358408 2.066711 2.672625 1.898674 21282.74 -120.8565 -21245.53 2.614455 4.328709 3.971459 1.87966 2.27874 7.184489 29.93107 21587.99 1.391236 1.599012 -19.07202
0.6860591 0.07418509 0.05497583 5.418294e-05 -0.4456303 0.369041 -0.2228198 0.7371582 3.612093 1.494609 3.290915 3.687405 4.471922 2.39664 1.992858 3.379606 2.400723 2.23978 2.914515 2.219776 2.633823 2.359892 1.251298 3.531229 2.404358 1.016099 21187.51 -32.42628 -21244.58 1.845014 3.625548 3.756788 1.071329 1.446807 2.48639 31.6144 23026.67 -2.269873 -0.03340572 -1.679282
-0.05146551 0.2077806 0.08848636 -0.1004007 -0.3171752 0.8501819 0.2543277 0.6532489 3.40592 1.881557 3.452529 3.111767 5.60635 1.477732 1.650103 2.822234 0.6197549 0.147167 3.097705 2.121014 2.051043 1.473435 1.135682 2.850538 2.828902 0.4199833 21424.13 -30.32021 -21184.25 0.1662805 1.559806 2.320677 2.330943 -4.468404 0.1214494 -1.766088 19095.91 -2.739056 -0.04689821 7.763268
-0.2144438 -0.1664821 0.0414159 -0.8792048 -0.761335 0.07574064 -0.1446912 0.6983068 2.796706 1.637132 2.91429 2.88265 1.794406 1.90094 2.861426 2.016846 2.316743 1.606901 2.522846 1.09646 1.959624 1.302792 1.32252 2.295414 1.871347 2.298407 21938.57 -12.53309 -21455.38 1.467972 2.429018 3.31569 0.5962164 3.477927 4.569668 49.75087 16830.67 -4.726223 -0.6733598 9.79098
0.2041742 0.2307599 0.1186437 -0.07485123 -0.4099039 0.902089 -0.2263323 0.8091532 2.349583 1.192273 2.458556 2.328397 3.658978 2.159817 1.513632 1.366986 0.5220973 1.296047 2.458322 -0.3168039 1.68094 0.8819273 0.5911106 2.77412 0.7767783 1.945329 22107.38 -84.03491 -21529.78 0.7955501 1.195265 2.501105 0.6160285 -4.722229 0.6516907 13.63784 16826.08 0.4409443 -1.095369 -12.33013
0.1946489 0.1176889 0.0489123 0.1752585 0.401225 0.7349102 0.168013 0.8425751 1.928331 0.4899136 2.086979 1.810089 2.093553 0.7691704 1.225713 0.9984866 -0.8243608 -0.05630103 1.513233 0.5683774 0.8944297 0.7645537 -0.08479814 1.962361 1.323019 -0.1462904 21772.99 2.646469 -21290.01 1.560754 1.370693 1.91279 1.606514 0.8800922 2.766675 40.82923 17286.97 -5.974018 -1.167891 -6.61761
0.2014381 0.3276776 0.2083563 0.06910175 0.2033299 0.6649326 -0.3220333 0.7833164 2.198533 1.073474 2.738423 1.893473 1.268888 0.7723661 1.747669 1.925231 -0.1150454 -0.5382838 1.791134 0.03664408 1.081501 0.7168756 0.1496379 1.927707 0.8856798 -0.2061054 21750.77 2.675453 -21445.39 -1.589744 0.06486632 2.917977 -0.8095804 -2.00583 1.765776 38.74167 18335.15 -1.68555 0.3162226 1.551128
0.2269761 0.2953346 0.764125 -0.5281649 -0.7906785 0.2338425 -0.1577568 0.5378824 2.545114 1.26727 2.644056 2.206498 2.589145 1.461985 2.666108 1.602475 0.3951433 0.875248 2.239971 0.4296675 1.305287 0.9232287 1.535316 3.077947 0.988441 0.9630678 21459.19 -50.93896 -21312.47 0.1776387 0.7995448 2.338869 1.338516 1.637096 6.159096 72.6494 20251.88 -7.3929 -1.796874 -22.54438
-0.1765989 -0.3058867 -0.3294054 -0.6866453 -0.5852695 -0.02433066 -0.4737775 0.6506998 2.267993 0.972361 2.501174 1.929065 2.362452 1.490445 1.772122 1.421269 -0.08535408 -0.8628615 1.783907 0.1523246 1.193223 0.4050014 1.862913 1.479492 0.9663883 0.8206707 21465.92 -170.1091 -21251.33 0.2457521 -0.6268861 2.440967 -0.2274807 0.8253464 -0.5749541 7.031814 20590.26 -8.007174 -1.546207 -12.01142
0.1057543 0.2123606 0.2719776 -0.3385306 -0.9462378 0.1741821 -0.5420056 0.3907122 1.984313 0.5352661 2.027785 2.430477 2.734208 1.480862 0.3567848 1.777091 -1.648237 0.6632678 1.423949 -0.4517529 0.5675953 0.09920671 0.4797687 1.460202 0.6443854 0.7547116 21336.4 -81.12422 -21433.96 -0.6562437 -1.216816 1.634949 -0.5867885 0.182478 -3.080591 8.903942 24159.39 2.159834 0.5942623 0.4782087
0.003578531 0.1196127 -0.3128674 -0.3445933 -0.6035772 0.2486313 -0.3293507 0.7934423 0.5797698 -0.4905315 1.183339 0.462282 -0.7761421 -0.2759596 -0.6072372 -0.05860501 -0.2225928 -0.4644553 0.7282437 -0.07677938 0.1549372 -0.1188026 -0.2671586 0.7963723 -0.2089457 -0.981297 21225.28 -40.53353 -21807.17 -0.2283975 0.2357021 -0.1409932 -1.499318 -2.750804 4.640455 -1.889223 28708.07 -1.426016 -0.2389748 -9.831687
0.4413985 0.2349883 0.2293943 0.1975865 -0.4136703 0.5235979 -0.1926922 0.9197859 0.584367 -0.1904721 0.9671455 1.19912 0.4725702 -0.6469227 -0.535213 -0.1854498 -1.122841 -0.8225501 0.769955 0.03687586 -0.06825831 -0.3632968 -0.6696983 0.07758533 -0.4572164 -3.20718 21010.98 -47.6669 -21332.64 -0.4865658 2.059175 0.8759898 0.579299 0.4480838 3.991104 7.900527 25198.45 -1.61206 0.3622364 -8.285751
-0.1952612 0.282521 0.2525103 -0.2274019 -0.2163574 0.4869273 0.1705194 0.8642638 1.257637 -0.09006163 1.174054 1.370445 1.299984 0.0006331781 -0.660597 0.4132781 -0.3807137 -0.0396755 1.283015 -0.8018412 -0.1708757 -0.5623493 -0.2647839 0.7211542 0.216945 -0.3436208 21430.08 -129.8894 -21648.12 -2.114678 -1.355168 -0.6756955 -2.210241 -1.796659 -3.300273 -0.2173386 24986 -4.63862 -1.561813 -2.457809
-0.1303134 -0.2406148 -0.06854125 -0.2799276 -0.4563622 0.3034812 -0.4888461 0.5811379 1.064686 -0.6290767 0.746959 0.7455539 -0.5563707 -0.1513287 0.006750017 0.2480661 -0.6484618 -0.4297197 0.8673874 -0.3883126 -0.802148 -0.8859706 -0.8783786 1.039159 -0.02126528 -0.9467351 21770.21 -3.783273 -21891.26 -0.08042699 -0.6092364 1.478864 -0.2963613 1.814681 4.015034 69.04265 23359.75 6.366637 0.6030351 -13.90495
-0.1262658 0.02084861 -0.04913542 -0.3957122 -0.4585192 0.5539384 -0.2686563 0.919639 0.8195938 -0.5313506 -0.1413701 0.361247 -1.969468 -0.3804907 -1.07915 -0.5509186 -2.638991 0.5585814 0.06367365 -1.741277 -0.4534312 -1.113892 -1.190889 -0.4058423 -0.8016381 -1.905458 22377.26 -68.77133 -22086.13 -2.163744 -1.981603 1.038148 -1.138773 -0.8996041 2.01296 33.21606 19726.09 1.619984 -4.232193 -18.49622
-0.4717853 -0.1923069 -0.372717 -0.4323415 -0.8266774 0.4128269 -0.1202158 0.4124898 0.1860767 -1.293516 0.1528123 0.6485114 -1.851725 0.2718428 0.2289109 -1.056166 -0.1141176 -1.586103 0.4752976 -1.071442 -0.639545 -1.433935 -0.7626186 0.8075099 -1.252262 -1.313651 22691.99 -58.81599 -22314.47 -1.2319 -0.239324 -0.3923475 -0.9689744 -5.241882 2.695654 14.36884 19237.79 -5.627536 -2.357201 -13.84528
0.01443215 0.3835258 0.1991801 -0.02707701 -0.3766298 0.2725649 -0.2720097 1.176089 0.02130316 -2.097819 -0.1553526 -0.7033771 -0.1853999 -1.683354 -1.667227 -0.1459137 -2.822706 -0.1077199 -0.5010157 -1.744891 -1.27073 -2.177803 -1.142247 -0.6104487 -1.055643 -1.934215 22490.17 -160.682 -22326.32 -2.276798 -2.364624 -0.9882008 -3.295273 -7.956922 -3.082259 4.298789 21454.55 -5.229984 -2.348037 -5.180134
-0.3132167 -0.03114751 -0.1617851 -0.4140496 -0.9148169 0.3710398 -0.2031064 0.8140204 0.5951004 -0.2371227 0.3941329 0.1302616 -1.216085 -0.8877589 0.01985067 -0.4380551 -0.7936401 -1.357372 0.3264173 -1.605785 -0.9097089 -0.9119643 -0.8466263 0.133637 -0.3896143 -2.461475 22619.5 -33.53308 -22390.31 -1.813499 -0.840022 -0.5591348 -1.84322 3.141773 0.7340262 6.058562 20112.81 -3.290415 -3.05068 -2.400967
0.4686053 0.7410932 0.3850561 0.1743023 0.1570431 0.5016701 -0.03366037 1.06847 0.569449 -0.9522361 0.2645505 -0.0621455 -0.1540596 -0.6308486 0.3533528 -0.7397989 -1.114931 -1.51517 0.1686412 -1.404293 -1.315329 -1.335646 -2.102536 -0.2450765 -1.428245 -2.923638 22273.27 -160.8436 -22245.23 -1.682319 -1.168391 -0.454003 -2.037653 -5.095307 1.748628 37.40906 23387.24 -3.776554 -1.872392 -9.085873
0.04020373 0.6489277 0.03186733 -0.1174928 -0.3783088 0.5210713 -0.3029352 0.515492 0.4712149 -1.015135 0.5753707 0.8824077 0.7090925 -0.02362043 -1.471784 0.2101748 -0.75419 -1.915904 0.3036407 -1.262109 -0.6907133 -1.225848 -0.59022 -0.6071255 -0.7413764 -1.027508 22271.72 -12.8443 -22315.06 -1.016109 -0.8568136 1.456959 -1.640028 -3.657619 -2.418015 37.16659 23769.2 -4.890836 -1.239862 -5.21421
-0.06253539 0.0897674 0.02456709 -0.2542865 -0.1708245 0.5183509 -0.3055767 0.6322495 0.02383554 -2.076196 -0.3044405 -0.9849813 -1.05249 -0.8853029 -1.180123 -0.2274624 -1.653811 -0.5711929 -0.6166561 -2.307848 -1.04761 -1.717093 -1.202541 -0.3586572 -1.068046 -1.75952 22158.41 -171.1761 -22147.5 -1.369678 -0.657965 0.5982455 -1.408532 -3.184056 4.985515 22.75479 23518.46 -10.32538 -2.880347 -23.25877
0.07243867 0.03835096 -0.07901916 -0.2080179 -0.4480191 0.07656078 -0.5682989 0.6908826 -0.3104397 -1.736331 -0.09185951 -0.6108495 -1.625976 -0.7841106 -2.994466 -0.07934698 -1.453375 -1.535703 -0.9526674 -2.684518 -1.645188 -1.919892 -2.448582 -0.01313343 -1.768327 -2.793485 22383.68 -147.2194 -22263.55 -2.82271 -1.001374 -0.8727961 -2.408959 -3.054702 1.948357 12.07243 22259.99 -5.5631 -3.487778 -28.32224
-0.1511731 0.03774832 -0.09074813 -0.07182875 -0.4150251 0.04994448 -0.05581134 0.8689552 -0.3555082 -2.584263 -0.3845027 -0.6833482 0.8184503 -1.754637 -3.133659 -1.805463 -3.18528 -1.219916 -0.6979215 -1.726183 -1.853616 -1.988997 -2.331838 -1.7111 -2.076913 -3.253869 22218.28 -149.0609 -22027.49 -2.269293 -1.654808 -0.5990644 -2.447322 -7.473162 -3.729112 29.12207 21467.85 5.537989 -5.271321 0.7242775
0.05173436 -0.02361299 0.2371095 -0.5464864 -0.5111236 0.2943569 -0.02078287 0.5416104 -0.5434006 -1.685512 -0.5934035 -0.5465048 0.381876 -1.462554 -1.593401 -0.7610606 -2.623999 -2.041864 -1.313148 -2.582195 -1.609401 -2.313411 -3.165415 -0.6581735 -1.593648 -1.682885 22212.83 -61.50579 -22091 -2.345071 -2.481406 0.08290508 -1.904867 -0.6310529 0.8352151 5.208194 21459.33 -3.757811 -2.203093 -18.0074
-0.207004 -0.1297774 -0.2852352 -0.3271066 -0.1733733 0.08076858 -0.399402 0.7799761 -0.4506815 -2.22513 -0.8547557 -0.7760014 -1.13748 -2.117643 -3.042569 -1.922021 -3.880085 -2.211881 -1.354362 -2.891163 -2.036861 -2.418284 -2.316437 -1.855899 -1.92452 -2.332947 22064.46 -72.01385 -21648.15 -1.871758 -3.507641 -0.8047417 -1.715545 -1.17848 0.1575562 17.77946 17574.01 -6.133808 -4.026617 -14.46882
-0.2841256 -0.1378028 -0.3360985 -0.5117855 -0.9127313 0.0932252 -0.3747991 0.9351033 -1.185014 -2.851301 -1.993732 -1.285462 -1.023228 -2.844366 -3.167983 -1.822209 -1.885622 -2.337861 -1.840593 -2.840998 -2.7627 -2.892815 -2.528947 -1.644694 -2.234958 -4.289914 22261.17 -39.3488 -21914.46 -3.888148 -2.873452 -1.76931 -4.029682 -7.295937 -3.33202 -12.21217 19123.31 -0.6717485 -3.978585 -10.80251
0.2392716 0.03173004 0.1549233 -0.3873843 -0.4446364 0.8673826 -0.1386934 0.600903 -1.586057 -2.983562 -1.663602 -1.709217 -2.461996 -2.171639 -3.247923 -2.529484 -2.822773 -1.391236 -2.071863 -2.558851 -2.21745 -3.31721 -3.188002 -2.048728 -2.671472 -3.787904 22030.05 -127.8385 -21828.98 -2.447106 -3.334954 -1.641779 -3.106298 -6.566274 -3.825978 60.47131 20470.61 -8.560549 -3.18735 -7.269294
0.08483906 -0.1015118 -0.07269514 -0.1064335 -0.5661668 0.4606017 -0.1537706 0.8341228 -1.417327 -2.908608 -2.420845 -1.609902 -2.31743 -3.403285 -2.806284 -2.098889 -4.182397 -3.367924 -1.671269 -3.600984 -2.874505 -3.644537 -3.125649 -3.121308 -2.539731 -2.185 21998.86 -72.49984 -21785.14 -3.665292 -4.204916 -1.92629 -3.51886 -2.408239 -1.607412 -16.12521 20503.34 -5.403062 -3.943045 -7.004705
0.01892021 0.2298973 0.4567022 -0.2320632 -0.4604081 -0.004094116 -0.449871 0.8411317 -2.0823 -3.604796 -1.967274 -2.328617 -2.625757 -2.979252 -3.11215 -2.948612 -2.122106 -3.242291 -2.241765 -2.787557 -2.712361 -3.669161 -2.50944 -2.26436 -2.827425 -2.957218 22027.93 43.37438 -21851.65 -3.412532 -3.205766 -2.36022 -3.918447 0.3527498 -2.730512 23.85659 19901.08 -1.570319 -4.043322 -8.462798
-0.3204184 -0.03831271 -0.08238386 -0.7586869 -0.4877201 0.2430048 -0.2795127 0.7067947 -1.92549 -3.126231 -1.796523 -2.950095 -0.8665845 -2.85235 -3.733756 -2.536276 -3.262004 -4.260234 -2.429229 -2.838345 -3.424894 -3.223271 -2.982859 -2.050039 -3.125804 -3.231233 22142.36 -90.10478 -21506.8 -3.843067 -3.15419 -0.4198234 -5.120687 -5.461529 0.8223267 46.28046 15902.61 -6.770154 -5.132053 -16.62114
-0.1229306 -0.2209589 -0.01746507 -0.2404667 -0.4032898 0.04481308 -0.4055012 0.836775 -2.053267 -3.365696 -2.130832 -2.760969 -2.094224 -3.48424 -4.329392 -2.497043 -5.206704 -4.523865 -2.377113 -4.42092 -3.476913 -3.495966 -3.488439 -3.336761 -2.888809 -4.620119 22160.72 -24.22474 -21637.46 -2.864079 -4.036345 -2.464731 -3.952131 -0.4872671 -0.6631129 -1.226421 16018.72 -2.090143 -4.951486 -16.07773
0.1311727 0.1272105 0.2484553 -0.03329123 -0.46068 0.6012966 -0.4665327 0.9468366 -2.056138 -3.679948 -2.032431 -2.440528 -3.458373 -3.154161 -2.394249 -1.942006 -5.220154 -4.559421 -2.541378 -3.533222 -3.337719 -3.555608 -3.981208 -1.289268 -2.907202 -4.362275 21872.55 -81.07246 -21327.81 -4.19284 -3.879538 -2.118185 -3.252685 -3.807959 0.6960473 12.46916 16640.95 -1.220313 -5.845829 -13.01286
-0.2984587 0.1199421 0.2009793 0.04145274 0.1158088 0.4202209 -0.04445647 0.6447692 -1.445639 -2.989145 -1.680229 -1.997281 -0.2023922 -2.496159 -3.426691 -1.76374 -2.839237 -3.115811 -2.281215 -4.327527 -2.606149 -3.062959 -3.344295 -2.428606 -2.725199 -4.119354 21890.6 -179.5327 -21413.48 -3.462524 -2.915787 -2.362759 -4.252016 -7.938629 -2.13931 17.19453 17874.19 -16.37728 -4.527559 -0.9113693
0.3801798 0.3252407 0.09469947 -0.03643764 -0.4572337 0.9605872 -0.09102588 0.633345 -1.666822 -2.849579 -0.9582061 -2.139489 -0.802215 -2.807921 -2.995535 -2.542281 -3.822238 -1.858212 -2.001503 -3.131271 -3.320098 -3.165649 -3.820543 -2.856809 -3.214731 -3.620678 21744.3 -75.94146 -21486.75 -5.664393 -4.024089 -2.55657 -3.731872 -10.59356 -1.801082 35.59391 18950.71 -4.398088 -4.419981 2.303929
-0.08470154 0.2760233 -0.1703321 -0.894835 -0.5375723 0.4066104 -0.2403654 0.5489863 -1.007323 -2.547372 -1.137985 -1.359293 -0.6075517 -2.117092 -1.850608 -1.378226 -1.258648 -3.434989 -1.06987 -3.008421 -1.791967 -2.917783 -2.693365 -0.2586975 -2.537515 -2.194529 21938.4 -102.9556 -21569.67 -2.402085 -3.128168 -0.9287386 -4.149128 -2.786774 -3.242675 -2.994963 18835.96 -6.795533 -3.186592 -15.65015
0.1863363 0.3508747 0.179373 -0.6533231 -0.7171872 0.3260121 0.2142583 0.7269982 -1.319194 -2.424949 -1.367512 -1.995707 -1.274707 -2.017858 -1.584606 -2.071064 -3.336732 -1.914885 -1.322921 -2.503233 -2.464524 -2.789874 -2.664497 -1.63637 -2.542594 -3.142806 21980.14 -91.69196 -21709.73 -3.254656 -4.04261 -1.056956 -3.204946 -5.702141 1.820504 24.45596 19295.7 -2.178564 -4.652095 -37.63212
0.2921771 0.3259675 0.273489 -0.1635664 -0.3611407 0.3736057 -0.3926701 0.7208497 -1.138547 -2.586368 -1.368987 -1.895843 -3.196282 -2.561108 -1.843971 -1.784468 -3.586293 -3.214677 -1.240362 -3.250526 -2.66849 -2.953509 -2.055872 -1.906966 -2.388301 -3.435957 21897.17 -105.9308 -21591.1 -4.104774 -1.571777 -1.250499 -2.611756 -0.6120096 3.740191 35.59967 18977.04 -15.00202 -3.334696 -14.16902
0.0204366 0.1235715 -0.003435581 -0.1636475 -0.3696782 0.5176168 -0.05238878 0.7390688 -1.147924 -2.260194 -1.015908 -1.456035 -1.757936 -2.232849 -1.929358 -1.951098 -2.862448 -2.714023 -1.451947 -3.344946 -2.299405 -2.822759 -2.060083 -1.218951 -1.789313 -2.300053 22114.9 -135.3274 -21834.92 -3.047244 -3.254573 -1.406818 -0.9355802 -2.46529 -1.932559 8.716888 20052.85 -2.710807 -3.630077 -14.59134
0.2560851 0.3639299 -0.03588211 -0.05699682 -0.3198202 -0.01312163 -0.3561424 0.6375497 -0.2094812 -2.165972 -0.2565246 -1.040626 -0.644156 -2.433279 -1.302213 -1.345141 -1.621897 -0.733825 -0.811913 -2.256549 -2.084869 -2.224405 -2.498639 -2.15597 -2.775384 -2.30472 21992.44 -67.37943 -21749.78 -4.575199 -3.921091 -0.5153984 -3.843079 -6.22545 -3.911588 1.996421 20407.69 -3.049378 -4.02861 -9.100614
-0.1456593 0.2085103 -0.03187888 -0.2769875 -0.5391711 0.6128483 -0.1734493 0.9304442 -0.2923481 -1.927554 -0.03814934 -0.4779275 -1.856169 -1.093031 -1.327914 -0.9071069 -2.971331 -2.563849 -0.6067515 -2.256631 -1.4759 -1.876473 -1.880474 -1.344302 -1.601161 -2.021379 22297.29 -73.38977 -22223.23 -2.917958 -2.065018 1.097448 -2.915138 -2.398224 1.599695 47.25884 21842.31 -2.823371 -2.585486 -21.26949
0.111382 0.4537131 0.2244405 -0.2481879 -0.4077288 0.4857658 0.2765927 0.6230629 0.001271377 -1.360723 0.09971674 -1.162331 2.212518 -0.7908784 -0.1563761 -1.590922 -2.797363 -1.739058 -0.02774545 -2.220347 -1.283164 -1.476529 -0.9874095 -0.6244404 -1.471941 -1.931449 22907.98 -97.80842 -22534.43 -1.843463 -0.8419158 -0.2337636 -1.778838 -6.692654 -0.2392648 26.83836 19619.79 -10.4328 -2.242208 -6.510162
0.1232994 0.1562517 0.01952364 -0.8677631 -0.315941 0.2903447 -0.4640907 0.6749112 -0.08857401 -1.575726 0.04339183 -0.3368124 0.7922227 -0.49757 -1.921778 -0.8669276 -3.601781 -3.283395 -0.8643997 -3.772341 -0.9631803 -1.636107 -2.037949 -1.185974 -1.454603 -2.497704 23129.19 -144.1837 -22771.72 -2.817979 -1.422001 0.2091827 -3.17286 -0.8516635 2.237264 9.525532 19755.93 2.015523 -3.667066 -17.71131
0.1230877 0.03236382 0.0108595 -0.3573141 -0.3045215 0.3887456 0.2204773 0.6836996 0.5090092 -1.551691 0.5508539 -0.6606292 -0.406617 -1.158715 -2.550825 -0.5459912 -1.313972 -1.010984 -0.3377786 -0.9823837 -1.087421 -1.225051 -1.479805 -0.3234507 -0.9052475 -2.343607 23183.19 -26.99856 -22825.1 -2.400849 -1.358229 0.4692435 -1.622556 -2.019317 -1.749413 -28.37254 19315.11 -2.903853 -1.406526 -10.97581
-0.1383204 0.3570895 0.09951245 -0.06681392 -0.2521445 0.4135507 0.1336639 0.6199836 0.2925421 -1.056218 0.1373336 -0.2240183 -1.19537 -0.810614 -2.647796 0.2557517 -1.11848 -1.093389 -0.07555725 -2.69332 -1.209812 -1.315323 -1.591516 -0.4877887 -1.036113 -2.925036 23474.06 -102.4732 -23107.86 -2.088444 -0.4201781 -1.429094 -1.598146 -4.514215 0.6197473 0.570767 20292.63 -4.037112 -2.909715 -9.033873
0.2104933 0.2710095 0.1936213 -0.6463963 -0.5858269 0.2668847 -0.3223116 0.8216709 0.1438987 -1.152263 0.6351881 -0.4827061 0.6567685 -0.6888571 -0.1701057 -0.9264255 -2.802521 -1.906948 -0.2829934 -2.163469 -1.385012 -1.598236 -1.328129 -0.5092572 -1.198373 -1.67214 23437.53 -178.3081 -23200.19 -2.750764 -3.132604 -0.215505 -2.794653 -0.05893839 -2.983767 0.3403351 21211.11 -8.820499 -2.163725 -8.057307
